campaign;campaignId;date;Success Metric Type;Success Metric Value;conversions;unfilteredImpressions;clicks;ctr;cvr (clicks);budgetSpend;gmv;roas;productId;ean;cpc
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Enzima della Papaya;658445112;12.4.2026;cpc;0,31;;39;0;0;0;0;0;0;14250930;4260309482648;0
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kids BIO;620610302;12.4.2026;cpc;0,51;;39;1;2,631579;0;0,51;0;0;14250953;4260557420249;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Tryptophan;625767437;12.4.2026;cpc;0,51;;39;1;2,631579;0;0,51;0;0;14250841;4260309481108;0,51
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kids BIO;658279986;12.4.2026;cpc;0,31;;38;1;2,631579;0;0,31;0;0;14250953;4260557420249;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Echinacea Plus;620565882;12.4.2026;cpc;1,01;;38;0;0;0;0;0;0;upmPHKX9F;4260557423141;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Maca Nera Plus;641623120;12.4.2026;cpc;1,01;;36;4;11,111111;0;4,04;0;0;upmG4PKUG;4260557423042;1,01
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vegan Essentials Complex;658280060;12.4.2026;cpc;0,31;;36;0;0;0;0;0;0;upmHHT433;4260557421390;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Natural Jod BIO;625769489;12.4.2026;cpc;0,51;;36;0;0;0;0;0;0;14250769;4260557420256;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Koffein;658282821;12.4.2026;cpc;0,31;;36;0;0;0;0;0;0;upm4XZRWY;4260557423127;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Gaba Plus;658280049;12.4.2026;cpc;0,31;;35;0;0;0;0;0;0;upmF2EMKH;4260557421185;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ginseng Rosso Coreano;620566091;12.4.2026;cpc;0,51;;35;1;2,857143;0;0,51;0;0;upm2CZXC9;4260557420140;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Rhodiola rosea Extrakt;620605153;12.4.2026;cpc;0,51;;35;2;5,714286;0;1,02;0;0;14251036;4260557420102;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucomammano BIO;641643679;12.4.2026;cpc;0,51;;35;1;2,857143;0;0,51;0;0;upmLXEUT7;4260557423240;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Maca Nera Plus;649149549;12.4.2026;cpc;0,81;;34;1;2,941176;0;0,81;0;0;upmG4PKUG;4260557423042;0,81
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Female Balance Complex;643085982;12.4.2026;cpc;0,71;;34;0;0;0;0;0;0;upmUX2FW3;4260557420638;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 gocce;641629767;12.4.2026;cpc;0,51;;34;0;0;0;0;0;0;upmYRCT9P;4260557422908;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beifu? Extrakt;658280102;12.4.2026;cpc;0,41;;34;1;2,941176;0;0,41;0;0;upmWMGCRY;4260557422090;0,41
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Glutathion Complex;626442525;12.4.2026;cpc;0,71;;33;0;0;0;0;0;0;upmLCF24D;4260557423035;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Multi Magnesium Complex;617842636;12.4.2026;cpc;1,01;;33;4;12,121212;0;4,04;0;0;upmUZUHTT;4260557421888;1,01
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ginkgo + Ginseng;649102509;12.4.2026;cpc;0,31;;33;0;0;0;0;0;0;upmF3XUHA;4260557422106;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Resveratrolo Plus;620567258;12.4.2026;cpc;0,51;;33;2;6,060606;0;1,02;0;0;upmGDDD7G;4260557420805;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Probiotici e Prebiotici BIO;658296369;12.4.2026;cpc;0,51;;33;1;3,030303;0;0,51;0;0;14250976;4260557420034;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Light Legs Complex;658347596;12.4.2026;cpc;0,51;1;33;2;6,060606;50;1,02;25,9;2539,215686;upmD7EWMP;4260557420454;0,51
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Black Maca Plus;625786547;12.4.2026;cpc;0,51;;32;0;0;0;0;0;0;upmG4PKUG;4260557423042;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Johanniskraut mit Passionsblume BIO;619687826;12.4.2026;cpc;0,51;;32;0;0;0;0;0;0;upmYMX3D7;4260557421147;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Glutatione Complex;649148781;12.4.2026;cpc;0,31;;32;1;3,125;0;0,31;0;0;upmLCF24D;4260557423035;0,31
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Prostaid Complex;658727268;12.4.2026;cpc;1,51;;32;0;0;0;0;0;0;upmCEE43U;4260557420515;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Knoblauch Plus;620530228;12.4.2026;cpc;0,51;;32;0;0;0;0;0;0;upm2WRLPU;4260557422632;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle BIO;658280161;12.4.2026;cpc;0,31;;32;0;0;0;0;0;0;upmDZU3ZG;4260557422854;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Maca Nera + Tribulus + Zinco;649107264;12.4.2026;cpc;0,51;;32;2;6,25;0;1,02;0;0;upmEK72LX;4260557422434;0,51
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle BIO;643130229;12.4.2026;cpc;0,31;;32;0;0;0;0;0;0;upmDZU3ZG;4260557422854;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO MSM Pulver;620609038;12.4.2026;cpc;1,31;;32;2;6,25;0;2,62;0;0;upmWCKTTE;4260309481214;1,31
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D-Mannose Pulver;620609056;12.4.2026;cpc;0,51;;32;0;0;0;0;0;0;14250686;4260309481603;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Cherry;620611413;12.4.2026;cpc;0,51;;32;1;3,125;0;0,51;0;0;14251102;4260557420027;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Drena Flux;649110222;12.4.2026;cpc;0,31;;32;0;0;0;0;0;0;upm2XGYDU;4260557422489;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cysti-Aid Complex;649102998;12.4.2026;cpc;0,31;;32;1;3,225806;0;0,31;0;0;upmTZFCGA;4260557422199;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colina Bitartrato;658296216;12.4.2026;cpc;0,31;;31;0;0;0;0;0;0;upmU9FP9M;4260557423325;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vegan Collagen+Hyaluronic Acid;658347624;12.4.2026;cpc;1,21;;31;1;3,225806;0;1,21;0;0;upmK3CG99;4260557422656;1,21
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Magnesium + Kalium;620594279;12.4.2026;cpc;0,51;;31;0;0;0;0;0;0;upm32MART;4260557420287;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hagebutte BIO;619682810;12.4.2026;cpc;0,51;;32;3;9,677419;0;1,53;0;0;upmWRWWCG;4260557421048;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps;658334303;12.4.2026;cpc;0,31;;31;0;0;0;0;0;0;14250611;4260309483218;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Glutatione Complex;649148339;12.4.2026;cpc;0,51;;31;1;3,225806;0;0,51;0;0;upmLCF24D;4260557423035;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Olio di Semi di Chia;649117677;12.4.2026;cpc;0,31;;30;0;0;0;0;0;0;upmK7YWLD;4260557422649;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin;643079421;12.4.2026;cpc;0,31;;30;0;0;0;0;0;0;14250551;4260309484208;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Sun Care Complex;649077191;12.4.2026;cpc;0,51;;30;2;6,666667;0;1,02;0;0;upm7C9XR2;4260557420836;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;658353192;12.4.2026;cpc;0,31;;30;0;0;0;0;0;0;14250605;4260557420201;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Rosskastanie Plus BIO;643090783;12.4.2026;cpc;0,41;;30;0;0;0;0;0;0;upmUR4ZK4;4260557421239;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen ?l;658291480;12.4.2026;cpc;0,61;;30;2;6,666667;0;1,22;0;0;upm7DM474;4260557423448;0,61
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Liver Active Complex;619661159;12.4.2026;cpc;0,51;;29;0;0;0;0;0;0;14250812;4260557420188;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Bockshornklee BIO;620539867;12.4.2026;cpc;0,51;;29;0;0;0;0;0;0;upm7AL3PG;4260557422977;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin Plus ?l;643094141;12.4.2026;cpc;0,31;;29;2;6,896552;0;0,62;0;0;upmGPMUEM;4260557422427;0,31
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D-Mannose Complex;619660802;12.4.2026;cpc;1,51;;29;0;0;0;0;0;0;14250640;4260309482747;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Glutammina in Polvere;649158096;12.4.2026;cpc;0,31;;29;0;0;0;0;0;0;upmUPTFMH;4260557423233;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;641650857;12.4.2026;cpc;0,51;;29;2;6,896552;0;1,02;0;0;upmKAXT9Y;4260557422915;0,51
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Eisen;658282829;12.4.2026;cpc;0,31;;29;1;3,448276;0;0,31;0;0;upmGAZP3H;4260557423189;0,31
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Spirulina BIO;649076744;12.4.2026;cpc;0,31;;29;1;3,448276;0;0,31;0;0;upmDHLCKL;4260557420560;0,31
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Female Harmony Complex;658279991;12.4.2026;cpc;0,51;;29;2;6,896552;0;1,02;0;0;upmUFEEWW;4260557420300;0,51
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Taurin Plus;626442685;12.4.2026;cpc;0,51;;29;0;0;0;0;0;0;upmXXW9XA;4260557423059;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Triphala BIO;649077190;12.4.2026;cpc;0,31;;28;0;0;0;0;0;0;upmGL239Y;4260557420812;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Maitake BIO;649077201;12.4.2026;cpc;0,31;;28;0;0;0;0;0;0;upmW4TZYD;4260557420874;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Taurina Plus;649149719;12.4.2026;cpc;0,31;;29;0;0;0;0;0;0;upmXXW9XA;4260557423059;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Roter Reis Plus;658282817;12.4.2026;cpc;0,31;;29;0;0;0;0;0;0;upmDFWTTT;4260557423110;0
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO MSM 670mg;620609039;12.4.2026;cpc;0,51;;28;1;3,571429;0;0,51;0;0;14250924;4260309484130;0,51
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Pulver;658283028;12.4.2026;cpc;1,51;;28;0;0;0;0;0;0;upmX777MU;4260557423363;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO K?rbiskern?l BIO;619721382;12.4.2026;cpc;0,51;;28;1;3,571429;0;0,51;0;0;upmY7MX4C;4260557422014;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Knoblauch Plus;626438714;12.4.2026;cpc;0,51;;28;1;3,571429;0;0,51;0;0;upm2WRLPU;4260557422632;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;627014864;12.4.2026;cpc;0,51;;28;0;0;0;0;0;0;14250605;4260557420201;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Quercetina Complex;658381383;12.4.2026;cpc;0,51;;27;2;7,407407;0;1,02;0;0;upmF2AFXC;4260557423509;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Artiglio del Diavolo Plus;620572756;12.4.2026;cpc;0,51;;27;1;3,703704;0;0,51;0;0;upmD3U322;4260557421192;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Complex;658280006;12.4.2026;cpc;0,31;;27;0;0;0;0;0;0;upmTYL3Y7;4260557420737;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beifu? Extrakt;643093976;12.4.2026;cpc;0,31;;27;0;0;0;0;0;0;upmWMGCRY;4260557422090;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Tyrosin Plus;620537391;12.4.2026;cpc;1,61;;27;2;7,407407;0;3,22;0;0;upm2FC2LC;4260557422885;1,61
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Olivenblatt (40% Oleuropein);658280028;12.4.2026;cpc;0,31;;27;0;0;0;0;0;0;upmZ43LYR;4260557420898;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Taurin Plus;620551671;12.4.2026;cpc;0,51;;27;1;3,703704;0;0,51;0;0;upmXXW9XA;4260557423059;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Lecithin BIO;658280090;12.4.2026;cpc;0,71;;27;0;0;0;0;0;0;upm2HFKPC;4260557422021;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hagebutte BIO;658280037;12.4.2026;cpc;0,51;;27;0;0;0;0;0;0;upmWRWWCG;4260557421048;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Artiglio del Diavolo BIO;620572722;12.4.2026;cpc;0,51;;27;0;0;0;0;0;0;upmDZU3ZG;4260557422854;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Iperico + Passiflora BIO;649077428;12.4.2026;cpc;0,51;;26;0;0;0;0;0;0;upmYMX3D7;4260557421147;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D-Mannose Pulver;619660673;12.4.2026;cpc;1,51;;26;0;0;0;0;0;0;14250686;4260309481603;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Echinacea Plus;620564961;12.4.2026;cpc;0,51;;26;0;0;0;0;0;0;upmPHKX9F;4260557423141;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nattokinase;649160527;12.4.2026;cpc;0,31;;26;2;7,692308;0;0,62;0;0;upm2ZL4CL;4260557423264;0,31
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen und Borretsch?l BIO;619715142;12.4.2026;cpc;0,51;;26;0;0;0;0;0;0;upm7KTFPH;4260557421420;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Party Hero;653854277;12.4.2026;cpc;0,51;;27;1;3,846154;0;0,51;0;0;upmFACEA7;4260557423356;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Johanniskraut mit Passionsblume BIO;643089842;12.4.2026;cpc;0,31;;26;0;0;0;0;0;0;upmYMX3D7;4260557421147;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Black Maca + Tribulus;658280129;12.4.2026;cpc;0,31;;26;0;0;0;0;0;0;upmEK72LX;4260557422434;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Griffonia Plus;658280154;12.4.2026;cpc;0,31;;25;0;0;0;0;0;0;upmHCULGA;4260557422755;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO BIO Astaxanthin ?l;658282827;12.4.2026;cpc;0,91;;25;0;0;0;0;0;0;upm7GZX42;4260557423165;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Light Legs Complex;658347560;12.4.2026;cpc;1,01;;25;0;0;0;0;0;0;upmD7EWMP;4260557420454;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Mariendistel Plus;652868156;12.4.2026;cpc;1,01;;25;0;0;0;0;0;0;upmR9H2HU;4260557422892;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Hagebutte BIO;658280038;12.4.2026;cpc;0,31;;25;0;0;0;0;0;0;upmWRWWCG;4260557421048;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Salbei BIO;658280032;12.4.2026;cpc;0,31;;25;0;0;0;0;0;0;upmMMLDZE;4260557420966;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Leinsamen?l BIO;658280093;12.4.2026;cpc;0,31;;25;0;0;0;0;0;0;upmKU4FAU;4260557422038;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bockshornklee BIO;658280184;12.4.2026;cpc;0,31;;25;2;8;0;0,62;0;0;upm7AL3PG;4260557422977;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;658725473;12.4.2026;cpc;1,01;;25;0;0;0;0;0;0;14250893;4260309481115;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colla-Veg;643050798;12.4.2026;cpc;0,31;;25;0;0;0;0;0;0;14250775;4260309483089;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Tyrosin Plus;658280164;12.4.2026;cpc;0,31;;26;0;0;0;0;0;0;upm2FC2LC;4260557422885;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Elettroliti Complex;641629249;12.4.2026;cpc;0,51;;25;2;8;0;1,02;0;0;upmD23XCL;4260557422823;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesium + Kalium;658279990;12.4.2026;cpc;0,31;;25;0;0;0;0;0;0;upm32MART;4260557420287;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;629497502;12.4.2026;cpc;1,61;;24;1;4,166667;0;1,61;0;0;upmKY422A;4260557422212;1,61
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Taurin Plus;658282814;12.4.2026;cpc;0,31;;24;0;0;0;0;0;0;upmXXW9XA;4260557423059;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kulturenkomplex;620609408;12.4.2026;cpc;0,51;;24;0;0;0;0;0;0;14250976;4260557420034;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO NAC;649114668;12.4.2026;cpc;0,31;;24;0;0;0;0;0;0;upmMWPTCY;4260557422564;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Enotera e Borragine  BIO;649091296;12.4.2026;cpc;0,31;;24;0;0;0;0;0;0;upm7KTFPH;4260557421420;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina C Naturale BIO;620566115;12.4.2026;cpc;1,51;;24;1;4,166667;0;1,51;0;0;upmFY9KW9;4260557420331;1,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Spirulina BIO +  Clorella BIO;658331796;12.4.2026;cpc;0,51;;24;2;8,333333;0;1,02;0;0;14250597;4260309484185;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Oregano ?l BIO;658280077;12.4.2026;cpc;0,31;;24;0;0;0;0;0;0;upmYCXAL7;4260557421932;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Resveratrolo Plus;649077189;12.4.2026;cpc;0,31;;24;0;0;0;0;0;0;upmGDDD7G;4260557420805;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO NAC;658280139;12.4.2026;cpc;0,31;;24;0;0;0;0;0;0;upmMWPTCY;4260557422564;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Echinacea Plus;649151902;12.4.2026;cpc;0,31;;24;0;0;0;0;0;0;upmPHKX9F;4260557423141;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ginkgo + Ginseng;620565878;12.4.2026;cpc;0,51;;24;0;0;0;0;0;0;upmF3XUHA;4260557422106;0
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Tyrosin Plus;626440758;12.4.2026;cpc;0,81;;24;3;13,043478;0;2,43;0;0;upm2FC2LC;4260557422885;0,81
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vegan Collagen+Hyaluronic Acid;658347622;12.4.2026;cpc;1,41;;23;1;4,347826;0;1,41;0;0;upmK3CG99;4260557422656;1,41
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO OPC Trio;649150121;12.4.2026;cpc;0,31;;23;0;0;0;0;0;0;upmWFGGMG;4260557423097;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Lievito di Birra;658296221;12.4.2026;cpc;0,31;;23;0;0;0;0;0;0;upmKUKGHH;4260557423332;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO K?rbiskern?l BIO;658280089;12.4.2026;cpc;0,31;;23;2;8,695652;0;0,62;0;0;upmY7MX4C;4260557422014;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO EAA - Aminoacidi Essenziali;649077110;12.4.2026;cpc;1,11;;23;1;4,347826;0;1,11;0;0;upmGMXXY9;4260557420744;1,11
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;643093981;12.4.2026;cpc;1,41;;23;0;0;0;0;0;0;upmKY422A;4260557422212;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO OPC Trio;620554337;12.4.2026;cpc;0,51;;23;1;4,347826;0;0,51;0;0;upmWFGGMG;4260557423097;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM Pulver DOSE;658279976;12.4.2026;cpc;0,61;;23;0;0;0;0;0;0;upmTLUPGT;4260309483881;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reflu-X Complex;658280035;12.4.2026;cpc;0,71;;23;3;13,043478;0;2,13;0;0;upm4ZWYPF;4260557420980;0,71
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle BIO;620536701;12.4.2026;cpc;0,51;;22;2;9,090909;0;1,02;0;0;upmDZU3ZG;4260557422854;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ashwagandha BIO;619667906;12.4.2026;cpc;0,51;;23;1;4,545455;0;0,51;0;0;upmUPLLZH;4260557420676;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Echinacea Purpurea;649076430;12.4.2026;cpc;0,31;;22;0;0;0;0;0;0;upmPZPD44;4260557420133;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reflu-X Complex;658280034;12.4.2026;cpc;0,91;;22;0;0;0;0;0;0;upm4ZWYPF;4260557420980;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM 670mg;643055483;12.4.2026;cpc;0,61;;22;0;0;0;0;0;0;14250924;4260309484130;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Tryptophan;658279974;12.4.2026;cpc;0,31;;22;0;0;0;0;0;0;14250841;4260309481108;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle Plus;620605271;12.4.2026;cpc;0,51;1;22;2;9,090909;50;1,02;19,9;1950,980392;upmD3U322;4260557421192;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Multivitamin Spray Junior;625777201;12.4.2026;cpc;0,51;;22;0;0;0;0;0;0;upm9ZTF3H;4260557421178;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Junior;658280108;12.4.2026;cpc;0,31;;22;0;0;0;0;0;0;upm3RXHUC;4260557422229;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Tribulus Terrestris;658296415;12.4.2026;cpc;0,51;;21;1;4,761905;0;0,51;0;0;14251088;4260309481313;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle Plus;658280050;12.4.2026;cpc;0,31;;21;0;0;0;0;0;0;upmD3U322;4260557421192;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cumino Nero BIO;658352478;12.4.2026;cpc;0,31;;21;1;4,761905;0;0,31;0;0;upmEUZ9F7;4260557421376;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Olio di semi di Lino BIO;649102015;12.4.2026;cpc;0,31;;21;0;0;0;0;0;0;upmKU4FAU;4260557422038;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Natural Jod BIO;658279988;12.4.2026;cpc;0,31;;21;0;0;0;0;0;0;14250769;4260557420256;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM Pulver;658279946;12.4.2026;cpc;0,91;;21;1;4,761905;0;0,91;0;0;upmWCKTTE;4260309481214;0,91
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Youth Biotics;658445086;12.4.2026;cpc;1,01;;21;0;0;0;0;0;0;upmW7Y7DL;4260557423462;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reishi BIO;658295827;12.4.2026;cpc;0,31;;21;1;4,761905;0;0,31;0;0;upmZRC9TD;4260557420706;0,31
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Gaba Plus;658388311;12.4.2026;cpc;0,31;;21;0;0;0;0;0;0;upmF2EMKH;4260557421185;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Psyllium BIO;658295766;12.4.2026;cpc;0,51;;21;1;4,761905;0;0,51;0;0;upmERYMM3;4260557423295;0,51
