campaign;campaignId;date;Success Metric Type;Success Metric Value;conversions;unfilteredImpressions;clicks;ctr;cvr (clicks);budgetSpend;gmv;roas;productId;ean;cpc
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Youth Biotics;658445087;17.3.2026;cpc;0,61;;8;0;0;0;0;0;0;upmW7Y7DL;4260557423462;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar;620564988;17.3.2026;cpc;0,51;;8;0;0;0;0;0;0;upmUTDZP9;4260557423158;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;620604770;17.3.2026;cpc;1,41;;8;1;14,285714;0;1,41;0;0;14250893;4260309481115;1,41
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B Plus;620605316;17.3.2026;cpc;0,51;;7;0;0;0;0;0;0;14251094;4260309482754;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colina Bitartrato;658296216;17.3.2026;cpc;0,31;;7;0;0;0;0;0;0;upmU9FP9M;4260557423325;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Mushroom Mix Complex;620546918;17.3.2026;cpc;0,51;;7;0;0;0;0;0;0;upm4XDXPR;4260557422045;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Gaba Plus;653499916;17.3.2026;cpc;0,31;;7;0;0;0;0;0;0;upmF2EMKH;4260557421185;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Astaxantina;620574476;17.3.2026;cpc;1,11;;7;0;0;0;0;0;0;upmYPTY2W;4260557421925;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Papaya BIO;658295838;17.3.2026;cpc;0,31;;7;0;0;0;0;0;0;upm9HWLUD;4260557421055;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Psyllium BIO;658295762;17.3.2026;cpc;0,31;;7;0;0;0;0;0;0;upmERYMM3;4260557423295;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Knoblauch Plus;658280151;17.3.2026;cpc;0,31;;7;0;0;0;0;0;0;upm2WRLPU;4260557422632;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Sun Care Complex;643089603;17.3.2026;cpc;0,31;;7;0;0;0;0;0;0;upm7C9XR2;4260557420836;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta-Alanin Pulver;658295769;17.3.2026;cpc;0,51;;7;0;0;0;0;0;0;upmFKHFRA;4260557423431;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Multivitamin Spray Junior;643089899;17.3.2026;cpc;0,31;;7;1;14,285714;0;0,31;0;0;upm9ZTF3H;4260557421178;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucomannan BIO;658347640;17.3.2026;cpc;0,31;;7;0;0;0;0;0;0;upmLXEUT7;4260557423240;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO MSM;620565773;17.3.2026;cpc;1,01;;7;0;0;0;0;0;0;upmWCKTTE;4260309481214;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ingwer BIO;619663942;17.3.2026;cpc;0,51;;7;0;0;0;0;0;0;upmPX4TPU;4260557420386;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Caffeina;641650370;17.3.2026;cpc;0,51;;7;0;0;0;0;0;0;upm4XZRWY;4260557423127;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hyaluronsaeure;620565218;17.3.2026;cpc;1,51;;7;0;0;0;0;0;0;upmPMLEP9;4260557423103;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Papaya Enzym;625793359;17.3.2026;cpc;0,51;;7;0;0;0;0;0;0;14250930;4260309482648;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO MSM 670mg;620565489;17.3.2026;cpc;1,01;;7;0;0;0;0;0;0;14250924;4260309484130;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Taurina;658296231;17.3.2026;cpc;0,31;;7;0;0;0;0;0;0;upmHULHZD;4260557423370;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Chaga BIO;629497666;17.3.2026;cpc;0,51;;6;1;16,666667;0;0,51;0;0;upmPYECDL;4260557422298;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bergamotte Extrakt;643094178;17.3.2026;cpc;0,31;;6;0;0;0;0;0;0;upmRKUZYE;4260557422557;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Resveratrol + Nicotinamid;625771680;17.3.2026;cpc;0,51;;6;0;0;0;0;0;0;upmGDDD7G;4260557420805;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Artischocke BIO;619702389;17.3.2026;cpc;0,51;;6;0;0;0;0;0;0;upmUTCWKM;4260557421215;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Natural Jod BIO;643084951;17.3.2026;cpc;0,31;;6;0;0;0;0;0;0;14250769;4260557420256;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Artemisia Vulgaris;649102355;17.3.2026;cpc;0,51;;6;0;0;0;0;0;0;upmWMGCRY;4260557422090;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Black Maca + Tribulus;625786543;17.3.2026;cpc;0,51;;6;0;0;0;0;0;0;upmEK72LX;4260557422434;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B Plus;658283024;17.3.2026;cpc;0,31;;6;0;0;0;0;0;0;14251094;4260309482754;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps sinensis BIO;620609037;17.3.2026;cpc;0,51;;6;0;0;0;0;0;0;upmTG77MW;4260557422991;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Triphala BIO;619677150;17.3.2026;cpc;0,51;;6;1;16,666667;0;0,51;0;0;upmGL239Y;4260557420812;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ackerschachtelhalm BIO;643090788;17.3.2026;cpc;0,31;;6;0;0;0;0;0;0;upmDKAWH3;4260557421307;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Party Hero;653854384;17.3.2026;cpc;0,31;;6;0;0;0;0;0;0;upmFACEA7;4260557423356;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cholin Trio;658280067;17.3.2026;cpc;1,01;;6;0;0;0;0;0;0;upm97PFY9;4260557421826;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Tryptophan;619660835;17.3.2026;cpc;2,02;;6;0;0;0;0;0;0;14250841;4260309481108;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Kudzu Plus;649085977;17.3.2026;cpc;0,31;;6;0;0;0;0;0;0;upmRLD9ZM;4260557421314;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO EAA Pulver Pfirsich;658445056;17.3.2026;cpc;0,31;;6;0;0;0;0;0;0;upmP94YR7;4260557423530;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Digestive Enzymes;658280133;17.3.2026;cpc;0,51;;6;0;0;0;0;0;0;upmP3AFZZ;4260557422533;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Hyaluronsaeure;643052336;17.3.2026;cpc;0,31;;6;0;0;0;0;0;0;upmKMAH3F;4260557420539;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin C BIO aus Acerola;658279997;17.3.2026;cpc;0,31;;6;0;0;0;0;0;0;upmFY9KW9;4260557420331;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astragalus BIO;658280053;17.3.2026;cpc;0,31;;6;0;0;0;0;0;0;upmCGKMCH;4260557421222;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Roter Reis Plus;643136807;17.3.2026;cpc;0,31;;6;1;16,666667;0;0,31;0;0;upmDFWTTT;4260557423110;0,31
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Shilajit Mumijo;619715133;17.3.2026;cpc;0,51;;6;0;0;0;0;0;0;upmR33A3P;4260557421406;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucomannan BIO;658283040;17.3.2026;cpc;0,51;;5;0;0;0;0;0;0;upmLXEUT7;4260557423240;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Chlorella BIO + Spirulina BIO;643057141;17.3.2026;cpc;0,31;;5;0;0;0;0;0;0;14250597;4260309484185;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 ?l;643091125;17.3.2026;cpc;1,31;;5;1;20;0;1,31;0;0;upm9KDWAZ;4260557421383;1,31
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Zimt Extrakt BIO;619661041;17.3.2026;cpc;0,51;;5;0;0;0;0;0;0;upmW9KKTG;4260557422618;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Serenity;620539276;17.3.2026;cpc;0,51;;5;1;20;0;0,51;0;0;upmZFGPHR;4260557422830;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Resveratrol + Nicotinamid;658280009;17.3.2026;cpc;0,31;;5;0;0;0;0;0;0;upmGDDD7G;4260557420805;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Papaya BIO;641643600;17.3.2026;cpc;0,51;;5;0;0;0;0;0;0;upm9HWLUD;4260557421055;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Maitake BIO;649077201;17.3.2026;cpc;0,31;;5;0;0;0;0;0;0;upmW4TZYD;4260557420874;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Digestive Enzymes;652865450;17.3.2026;cpc;0,31;;5;0;0;0;0;0;0;upmP3AFZZ;4260557422533;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hyaluronsaeure;620609034;17.3.2026;cpc;0,51;;6;0;0;0;0;0;0;upmPMLEP9;4260557423103;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Koffein;626443345;17.3.2026;cpc;0,51;;5;0;0;0;0;0;0;upm4XZRWY;4260557423127;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Astaxanthin ?l;620605150;17.3.2026;cpc;0,51;;5;0;0;0;0;0;0;upmYPTY2W;4260557421925;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Zimt-Ceylon Extrakt;643084475;17.3.2026;cpc;0,31;;5;0;0;0;0;0;0;14251208;4260557420164;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Eisen Gummies;643140961;17.3.2026;cpc;0,31;;5;0;0;0;0;0;0;upmGAZP3H;4260557423189;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Hagebutte BIO;658280038;17.3.2026;cpc;0,31;;5;0;0;0;0;0;0;upmWRWWCG;4260557421048;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ackerschachtelhalm BIO;658347604;17.3.2026;cpc;0,31;;5;0;0;0;0;0;0;upmDKAWH3;4260557421307;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Curcuma BIO;658280163;17.3.2026;cpc;0,31;;5;0;0;0;0;0;0;upm27X4XW;4260557422878;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Resveratrol + Nicotinamid;619676602;17.3.2026;cpc;0,51;;5;0;0;0;0;0;0;upmGDDD7G;4260557420805;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B3 (Nicotinamid);619677908;17.3.2026;cpc;1,51;;5;1;20;0;1,51;0;0;upmUEXHE2;4260557420850;1,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astaxanthin ?l;643093279;17.3.2026;cpc;0,31;;5;0;0;0;0;0;0;upmYPTY2W;4260557421925;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Youth Biotics;658445047;17.3.2026;cpc;0,31;;5;0;0;0;0;0;0;upmW7Y7DL;4260557423462;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar Gummies;620564989;17.3.2026;cpc;0,51;;5;0;0;0;0;0;0;upmF2EYPK;4260557423172;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Light Legs Complex;658347562;17.3.2026;cpc;0,31;;5;0;0;0;0;0;0;upmD7EWMP;4260557420454;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Youth Biotics;658469892;17.3.2026;cpc;1,01;;5;0;0;0;0;0;0;upmW7Y7DL;4260557423462;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle Plus;643090107;17.3.2026;cpc;0,31;;5;0;0;0;0;0;0;upmD3U322;4260557421192;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Echinacea Plus;626443785;17.3.2026;cpc;0,51;;5;0;0;0;0;0;0;upmPHKX9F;4260557423141;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Rapunzel;658295813;17.3.2026;cpc;0,51;;5;0;0;0;0;0;0;upmDUFHFK;4260557423134;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Glutamin Pulver;620565039;17.3.2026;cpc;0,51;;5;0;0;0;0;0;0;upmUPTFMH;4260557423233;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO BCAA in Polvere;658381388;17.3.2026;cpc;1,01;;4;0;0;0;0;0;0;upmWWWMYX;4260557423523;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Shilajit Mumijo;625779482;17.3.2026;cpc;0,51;;5;0;0;0;0;0;0;upmR33A3P;4260557421406;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin C BIO aus Acerola;625769770;17.3.2026;cpc;0,51;;4;0;0;0;0;0;0;upmFY9KW9;4260557420331;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Chlorella BIO + Spirulina BIO;619667808;17.3.2026;cpc;1,01;;4;0;0;0;0;0;0;14250597;4260309484185;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Triphala BIO;620567265;17.3.2026;cpc;0,51;;4;0;0;0;0;0;0;upmGL239Y;4260557420812;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA - Aminoacidi Essenziali;620567252;17.3.2026;cpc;1,11;;4;0;0;0;0;0;0;upmGMXXY9;4260557420744;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucomannan BIO;658283041;17.3.2026;cpc;0,31;;4;0;0;0;0;0;0;upmLXEUT7;4260557423240;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Chaga BIO;658280111;17.3.2026;cpc;0,31;;4;0;0;0;0;0;0;upmPYECDL;4260557422298;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO EAA Pulver Pfirsich;658445042;17.3.2026;cpc;0,61;;4;0;0;0;0;0;0;upmP94YR7;4260557423530;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Chlorella BIO;619667873;17.3.2026;cpc;0,51;;4;0;0;0;0;0;0;upm2E4UWR;4260557421017;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Griffonia Plus;643128060;17.3.2026;cpc;0,31;;4;0;0;0;0;0;0;upmHCULGA;4260557422755;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Tribulus terrestris Extrakt;658279972;17.3.2026;cpc;0,51;;4;0;0;0;0;0;0;14251088;4260309481313;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA Pulver Pfirsich;658445060;17.3.2026;cpc;2,01;;4;0;0;0;0;0;0;upmP94YR7;4260557423530;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Salbei BIO;643089690;17.3.2026;cpc;0,31;;4;0;0;0;0;0;0;upmMMLDZE;4260557420966;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Guggul;658280041;17.3.2026;cpc;0,31;;4;0;0;0;0;0;0;upmT99EZK;4260557421123;0
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Spirulina BIO;625770439;17.3.2026;cpc;0,51;;4;0;0;0;0;0;0;upmDHLCKL;4260557420560;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bacopa BIO;649096403;17.3.2026;cpc;0,31;;4;0;0;0;0;0;0;upmHFPDDK;4260557421956;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Mariendistel Plus;652868608;17.3.2026;cpc;0,31;;4;0;0;0;0;0;0;upmR9H2HU;4260557422892;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Bergamotto;641624106;17.3.2026;cpc;0,51;;4;0;0;0;0;0;0;upmRKUZYE;4260557422557;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Folat;620605315;17.3.2026;cpc;0,51;;4;0;0;0;0;0;0;upmZR3PP7;4260557422496;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Eisen Gummies;620564999;17.3.2026;cpc;0,51;;4;1;25;0;0,51;0;0;upmGAZP3H;4260557423189;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ackerschachtelhalm BIO;653634560;17.3.2026;cpc;0,51;;4;0;0;0;0;0;0;upmDKAWH3;4260557421307;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin C BIO aus Acerola;643085309;17.3.2026;cpc;0,31;;3;0;0;0;0;0;0;upmFY9KW9;4260557420331;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Carciofo BIO;649084128;17.3.2026;cpc;0,31;;3;0;0;0;0;0;0;upmUTCWKM;4260557421215;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Papaya BIO;643089807;17.3.2026;cpc;0,31;;3;0;0;0;0;0;0;upm9HWLUD;4260557421055;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar;658282824;17.3.2026;cpc;0,31;;3;0;0;0;0;0;0;upmUTDZP9;4260557423158;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hyaluronsaeure;620609033;17.3.2026;cpc;0,51;;4;0;0;0;0;0;0;upmKMAH3F;4260557420539;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B3 (Nicotinamid);625772385;17.3.2026;cpc;0,81;;3;1;33,333333;0;0,81;0;0;upmUEXHE2;4260557420850;0,81
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Extrakt;658347646;17.3.2026;cpc;0,31;;3;0;0;0;0;0;0;14250611;4260309483218;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Chlorella BIO + Spirulina BIO;620611807;17.3.2026;cpc;0,51;;3;0;0;0;0;0;0;14250597;4260309484185;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Multi Magnesium Complex;643092855;17.3.2026;cpc;0,31;;3;0;0;0;0;0;0;upmUZUHTT;4260557421888;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Spirulina BIO;619667771;17.3.2026;cpc;1,01;;3;0;0;0;0;0;0;upmDHLCKL;4260557420560;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Tribulus terrestris Extrakt;619660805;17.3.2026;cpc;0,51;;3;0;0;0;0;0;0;14251088;4260309481313;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Triphala BIO;625772285;17.3.2026;cpc;0,51;;3;2;66,666667;0;1,02;0;0;upmGL239Y;4260557420812;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Brewers Yeast;658295768;17.3.2026;cpc;0,31;;3;0;0;0;0;0;0;upmKUKGHH;4260557423332;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Brennnessel BIO;625775256;17.3.2026;cpc;0,51;;3;0;0;0;0;0;0;upm9RX43T;4260557421031;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3+K2 Tropfen;643133550;17.3.2026;cpc;1,21;;3;0;0;0;0;0;0;upmKAXT9Y;4260557422915;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Maitake BIO;620567773;17.3.2026;cpc;0,51;;3;1;33,333333;0;0,51;0;0;upmW4TZYD;4260557420874;0,51
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM;658296382;17.3.2026;cpc;0,61;;3;0;0;0;0;0;0;14250924;4260309484130;0
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Guggul;658280040;17.3.2026;cpc;0,51;;3;0;0;0;0;0;0;upmT99EZK;4260557421123;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reishi Extrakt;643082721;17.3.2026;cpc;0,31;;3;0;0;0;0;0;0;14251013;4260309481665;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Extrakt;658347557;17.3.2026;cpc;0,31;;3;0;0;0;0;0;0;14250611;4260309483218;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi BIO;620566570;17.3.2026;cpc;0,51;;3;0;0;0;0;0;0;upmZRC9TD;4260557420706;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hericium BIO;625745395;17.3.2026;cpc;0,51;;3;0;0;0;0;0;0;upmMERCUR;4260557420881;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin C BIO aus Acerola;619663712;17.3.2026;cpc;0,51;;3;0;0;0;0;0;0;upmFY9KW9;4260557420331;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen und Borretsch?l BIO;658295855;17.3.2026;cpc;0,51;;3;0;0;0;0;0;0;upm7KTFPH;4260557421420;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO BIO Astaxanthin ?l;643093116;17.3.2026;cpc;0,91;;3;0;0;0;0;0;0;upm7GZX42;4260557423165;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Lecitina BIO;626459035;17.3.2026;cpc;0,51;;3;0;0;0;0;0;0;upm2HFKPC;4260557422021;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Astragalus BIO;625778112;17.3.2026;cpc;1,01;;3;0;0;0;0;0;0;upmCGKMCH;4260557421222;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Curcuma BIO;618496721;17.3.2026;cpc;0,51;;3;0;0;0;0;0;0;upm27X4XW;4260557422878;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Acido Ialuronico;626451040;17.3.2026;cpc;0,51;;3;0;0;0;0;0;0;upmKMAH3F;4260557420539;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Tribulus terrestris Extrakt;658279971;17.3.2026;cpc;0,31;;3;0;0;0;0;0;0;14251088;4260309481313;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Gaba Plus;620572633;17.3.2026;cpc;1,01;;3;1;33,333333;0;1,01;0;0;upmF2EMKH;4260557421185;1,01
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO EAA;658280007;17.3.2026;cpc;0,31;;2;0;0;0;0;0;0;upmGMXXY9;4260557420744;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Schwarzk?mmel?l BIO;658295948;17.3.2026;cpc;0,71;;2;0;0;0;0;0;0;upmEUZ9F7;4260557421376;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar;643138167;17.3.2026;cpc;0,31;;2;0;0;0;0;0;0;upmUTDZP9;4260557423158;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA in Polvere;658381330;17.3.2026;cpc;1,01;;2;0;0;0;0;0;0;upmP94YR7;4260557423530;0
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;620604957;17.3.2026;cpc;1,31;;2;0;0;0;0;0;0;upmE39PTR;NOT_FOUND;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reflu-X Complex;643089691;17.3.2026;cpc;0,71;;2;0;0;0;0;0;0;upm4ZWYPF;4260557420980;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Strong Bones;658283045;17.3.2026;cpc;0,31;;2;0;0;0;0;0;0;upmAP9MLM;4260557423301;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;643233715;17.3.2026;cpc;0,91;;2;0;0;0;0;0;0;upmE39PTR;NOT_FOUND;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Elektrolyte Plus;643130058;17.3.2026;cpc;0,31;;2;0;0;0;0;0;0;upmD23XCL;4260557422823;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Sinensis BIO;626451122;17.3.2026;cpc;0,51;;2;0;0;0;0;0;0;upmTG77MW;4260557422991;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Leinsamen?l BIO;643093628;17.3.2026;cpc;0,31;;2;0;0;0;0;0;0;upmKU4FAU;4260557422038;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Schwarzer Knoblauch;643083590;17.3.2026;cpc;0,31;;2;0;0;0;0;0;0;14251059;4260557420157;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colla-Veg;652877682;17.3.2026;cpc;0,31;;2;0;0;0;0;0;0;14250775;4260309483089;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Guggul;641655761;17.3.2026;cpc;0,51;;2;1;50;0;0,51;0;0;upmT99EZK;4260557421123;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Glutammina in Polvere;649157245;17.3.2026;cpc;0,51;;2;1;50;0;0,51;0;0;upmUPTFMH;4260557423233;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO BCAA Pulver Mango;658445037;17.3.2026;cpc;1,01;;2;0;0;0;0;0;0;upmWWWMYX;4260557423523;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glycin Pulver;658280145;17.3.2026;cpc;0,31;;2;0;0;0;0;0;0;upmTGWG29;4260557423479;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hyaluronsaeure;620565217;17.3.2026;cpc;1,51;;2;0;0;0;0;0;0;upmKMAH3F;4260557420539;0
