campaign;campaignId;date;Success Metric Type;Success Metric Value;conversions;unfilteredImpressions;clicks;ctr;cvr (clicks);budgetSpend;gmv;roas;productId;ean;cpc
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Papaya Enzym;658280137;2.5.2026;cpc;0,31;;7;0;0;0;0;0;0;14250930;4260309482648;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps sinensis BIO;620541534;2.5.2026;cpc;0,51;;4;0;0;0;0;0;0;upmTG77MW;4260557422991;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Curcuma BIO;618496721;2.5.2026;cpc;0,51;;4;0;0;0;0;0;0;upm27X4XW;4260557422878;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Party Hero;658283021;2.5.2026;cpc;0,31;;5;0;0;0;0;0;0;upmFACEA7;4260557423356;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Drena Flux;649110222;2.5.2026;cpc;0,31;;5;0;0;0;0;0;0;upm2XGYDU;4260557422489;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vegan Collagen+Hyaluronic Acid;658347591;2.5.2026;cpc;1,21;;5;0;0;0;0;0;0;upmK3CG99;4260557422656;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Roter Reis Plus;643136807;2.5.2026;cpc;0,31;;10;0;0;0;0;0;0;upmDFWTTT;4260557423110;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Junior;658280108;2.5.2026;cpc;0,31;;5;0;0;0;0;0;0;upm3RXHUC;4260557422229;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesium + Kalium;643084952;2.5.2026;cpc;0,31;;4;0;0;0;0;0;0;upm32MART;4260557420287;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Salvia BIO;641651421;2.5.2026;cpc;0,51;;4;1;25;0;0,51;0;0;upmMMLDZE;4260557420966;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Shilajit Mumijo;649090838;2.5.2026;cpc;0,31;;4;0;0;0;0;0;0;upmR33A3P;4260557421406;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reishi Extrakt;658279956;2.5.2026;cpc;0,31;;3;0;0;0;0;0;0;14251013;4260309481665;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glycin Pulver;658295818;2.5.2026;cpc;0,31;;4;0;0;0;0;0;0;upmR9H4DE;4260557422595;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Quercetin Komplex;658469905;2.5.2026;cpc;0,61;;3;0;0;0;0;0;0;upmF2AFXC;4260557423509;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Chaga BIO;629497666;2.5.2026;cpc;0,51;;3;0;0;0;0;0;0;upmPYECDL;4260557422298;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astragalo BIO;649084562;2.5.2026;cpc;0,31;;3;0;0;0;0;0;0;upmCGKMCH;4260557421222;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA in Polvere;658381330;2.5.2026;cpc;1,01;;3;0;0;0;0;0;0;upmP94YR7;4260557423530;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen und Borretsch?l BIO;643092372;2.5.2026;cpc;0,31;;5;0;0;0;0;0;0;upm7KTFPH;4260557421420;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Papaya Enzym;620527421;2.5.2026;cpc;0,51;;3;0;0;0;0;0;0;14250930;4260309482648;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Brahmi BIO;619717869;2.5.2026;cpc;0,51;;3;1;33,333333;0;0,51;0;0;upmHFPDDK;4260557421956;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Brahmi BIO;625785188;2.5.2026;cpc;0,51;;3;0;0;0;0;0;0;upmHFPDDK;4260557421956;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Griffonia;658283048;2.5.2026;cpc;1,41;;5;0;0;0;0;0;0;upmG7RZLC;4260557423318;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Guggul;652847887;2.5.2026;cpc;0,31;;4;0;0;0;0;0;0;upmT99EZK;4260557421123;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Triphala BIO;649077190;2.5.2026;cpc;0,31;;5;0;0;0;0;0;0;upmGL239Y;4260557420812;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;642560128;2.5.2026;cpc;1,41;;10;0;0;0;0;0;0;14250893;4260309481115;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Elektrolyte Plus;643130058;2.5.2026;cpc;0,31;;3;0;0;0;0;0;0;upmD23XCL;4260557422823;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Keto Power;658283043;2.5.2026;cpc;0,31;;10;0;0;0;0;0;0;upmP77L3M;4260557423288;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Chaga BIO;649104196;2.5.2026;cpc;0,31;;3;0;0;0;0;0;0;upmPYECDL;4260557422298;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Chaga BIO;658280111;2.5.2026;cpc;0,31;;4;0;0;0;0;0;0;upmPYECDL;4260557422298;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Mushroom Mix Complex;643093879;2.5.2026;cpc;0,31;;3;0;0;0;0;0;0;upm4XDXPR;4260557422045;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Koffein;626443345;2.5.2026;cpc;0,51;;3;0;0;0;0;0;0;upm4XZRWY;4260557423127;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Griffonia Plus;643128060;2.5.2026;cpc;0,31;;9;0;0;0;0;0;0;upmHCULGA;4260557422755;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Zimt-Ceylon Extrakt;643084475;2.5.2026;cpc;0,31;;6;0;0;0;0;0;0;14251208;4260557420164;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 Spray Junior;649103717;2.5.2026;cpc;0,31;;4;0;0;0;0;0;0;upm3RXHUC;4260557422229;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Liver Active Complex;658279984;2.5.2026;cpc;0,31;;4;0;0;0;0;0;0;14250812;4260557420188;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Papaya Enzym;643094177;2.5.2026;cpc;0,31;;6;0;0;0;0;0;0;14250930;4260309482648;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kids BIO;643084950;2.5.2026;cpc;0,31;;4;0;0;0;0;0;0;14250953;4260557420249;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO BIO Mushroom Mix;625774145;2.5.2026;cpc;0,51;;3;0;0;0;0;0;0;upmALDCEH;4260557423028;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;643084949;2.5.2026;cpc;0,31;;3;0;0;0;0;0;0;14250605;4260557420201;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ackerschachtelhalm BIO;643090788;2.5.2026;cpc;0,31;;6;0;0;0;0;0;0;upmDKAWH3;4260557421307;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Acido Ialuronico;626451010;2.5.2026;cpc;0,51;;3;0;0;0;0;0;0;upmPMLEP9;4260557423103;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO D-Mannose Pulver;658295900;2.5.2026;cpc;0,31;;5;0;0;0;0;0;0;14250686;4260309481603;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO BCAA Pulver Mango;658445037;2.5.2026;cpc;1,01;;3;0;0;0;0;0;0;upmWWWMYX;4260557423523;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glycin Pulver;658280145;2.5.2026;cpc;0,31;;9;0;0;0;0;0;0;upmTGWG29;4260557423479;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bacopa BIO;649096403;2.5.2026;cpc;0,31;;3;0;0;0;0;0;0;upmHFPDDK;4260557421956;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar Gummies;620564989;2.5.2026;cpc;0,51;;3;0;0;0;0;0;0;upmF2EYPK;4260557423172;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cysti-Aid Complex;641622752;2.5.2026;cpc;0,51;;3;2;66,666667;0;1,02;0;0;upmTZFCGA;4260557422199;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Light Legs Complex;658347562;2.5.2026;cpc;0,31;;4;0;0;0;0;0;0;upmD7EWMP;4260557420454;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Caffeina;641650370;2.5.2026;cpc;0,51;;3;0;0;0;0;0;0;upm4XZRWY;4260557423127;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hyaluronsaeure;620565218;2.5.2026;cpc;1,51;;4;0;0;0;0;0;0;upmPMLEP9;4260557423103;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Youth Biotics;658469892;2.5.2026;cpc;1,01;;3;0;0;0;0;0;0;upmW7Y7DL;4260557423462;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 gocce;649144392;2.5.2026;cpc;0,31;;4;0;0;0;0;0;0;upmYRCT9P;4260557422908;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Taurin Plus;643136001;2.5.2026;cpc;0,31;;7;0;0;0;0;0;0;upmXXW9XA;4260557423059;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO MSM 670mg;620565489;2.5.2026;cpc;1,01;;3;0;0;0;0;0;0;14250924;4260309484130;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi Extrakt;619660758;2.5.2026;cpc;0,51;;3;0;0;0;0;0;0;14251013;4260309481665;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cholin Bitartrat;658283014;2.5.2026;cpc;0,31;;5;0;0;0;0;0;0;upmU9FP9M;4260557423325;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Tribulus terrestris Extrakt;643082758;2.5.2026;cpc;0,31;;2;0;0;0;0;0;0;14251088;4260309481313;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO EAA;658280007;2.5.2026;cpc;0,31;;3;0;0;0;0;0;0;upmGMXXY9;4260557420744;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Plus;658347224;2.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmKWW3MD;4260557423349;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kulturenkomplex;643057502;2.5.2026;cpc;0,31;;6;0;0;0;0;0;0;14250976;4260557420034;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;620604770;2.5.2026;cpc;1,41;;2;0;0;0;0;0;0;14250893;4260309481115;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Brennnessel BIO;643089721;2.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upm9RX43T;4260557421031;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vegan Essentials Complex;643092356;2.5.2026;cpc;0,31;;3;0;0;0;0;0;0;upmHHT433;4260557421390;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar;658282824;2.5.2026;cpc;0,31;;6;0;0;0;0;0;0;upmUTDZP9;4260557423158;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA - Aminoacidi Essenziali;620567252;2.5.2026;cpc;1,11;;2;0;0;0;0;0;0;upmGMXXY9;4260557420744;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Papaya BIO;641643600;2.5.2026;cpc;0,51;;2;0;0;0;0;0;0;upm9HWLUD;4260557421055;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Brennnessel BIO;619682703;2.5.2026;cpc;0,51;;2;0;0;0;0;0;0;upm9RX43T;4260557421031;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucomannan BIO;658283041;2.5.2026;cpc;0,31;;3;0;0;0;0;0;0;upmLXEUT7;4260557423240;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Maitake BIO;629496632;2.5.2026;cpc;0,51;;2;0;0;0;0;0;0;upmW4TZYD;4260557420874;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Junior;625789014;2.5.2026;cpc;0,51;;2;0;0;0;0;0;0;upm3RXHUC;4260557422229;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Strong Bones;658283006;2.5.2026;cpc;0,31;;3;0;0;0;0;0;0;upmAP9MLM;4260557423301;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO MSM;653861307;2.5.2026;cpc;1,01;;2;0;0;0;0;0;0;14250924;4260309484130;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO EAA in Polvere;658381331;2.5.2026;cpc;0,61;;2;0;0;0;0;0;0;upmP94YR7;4260557423530;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA;619674321;2.5.2026;cpc;0,51;;2;0;0;0;0;0;0;upmGMXXY9;4260557420744;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Liver Active Complex;643084947;2.5.2026;cpc;0,31;;3;0;0;0;0;0;0;14250812;4260557420188;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Maitake BIO;658280016;2.5.2026;cpc;0,31;;3;0;0;0;0;0;0;upmW4TZYD;4260557420874;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Salbei BIO;643089690;2.5.2026;cpc;0,31;;4;0;0;0;0;0;0;upmMMLDZE;4260557420966;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM;658296418;2.5.2026;cpc;0,61;;5;0;0;0;0;0;0;upmWCKTTE;4260309481214;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucomammano BIO;649158747;2.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmLXEUT7;4260557423240;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta-Alanin Pulver;658295769;2.5.2026;cpc;0,51;;2;0;0;0;0;0;0;upmFKHFRA;4260557423431;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM;658296382;2.5.2026;cpc;0,61;;2;0;0;0;0;0;0;14250924;4260309484130;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Shiitake Extrakt;619721567;2.5.2026;cpc;0,51;;2;0;0;0;0;0;0;upmZ7P4AX;4260557421970;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ingwer BIO;619663942;2.5.2026;cpc;0,51;;2;0;0;0;0;0;0;upmPX4TPU;4260557420386;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Shilajit Mumijo;643092358;2.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmR33A3P;4260557421406;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO EAA Pulver Pfirsich;658445056;2.5.2026;cpc;0,31;;4;0;0;0;0;0;0;upmP94YR7;4260557423530;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Extrakt;658347557;2.5.2026;cpc;0,31;;3;0;0;0;0;0;0;14250611;4260309483218;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Griffonia;658283010;2.5.2026;cpc;1,51;;4;0;0;0;0;0;0;upmG7RZLC;4260557423318;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B3 (Nicotinamid);643089676;2.5.2026;cpc;0,51;;8;0;0;0;0;0;0;upmUEXHE2;4260557420850;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar Gummies;643140412;2.5.2026;cpc;0,31;;3;0;0;0;0;0;0;upmF2EYPK;4260557423172;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Guggul;652847799;2.5.2026;cpc;0,51;;2;0;0;0;0;0;0;upmT99EZK;4260557421123;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cannella Ceylon BIO;641627330;2.5.2026;cpc;0,51;;2;0;0;0;0;0;0;upmW9KKTG;4260557422618;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Papaya Enzym;625793359;2.5.2026;cpc;0,51;;2;0;0;0;0;0;0;14250930;4260309482648;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO BIO Astaxanthin ?l;643093116;2.5.2026;cpc;0,91;;3;0;0;0;0;0;0;upm7GZX42;4260557423165;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen und Borretsch?l BIO;625782152;2.5.2026;cpc;0,51;;2;0;0;0;0;0;0;upm7KTFPH;4260557421420;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Triphala BIO;643089502;2.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmGL239Y;4260557420812;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beifu? Extrakt;658295464;2.5.2026;cpc;0,61;;2;0;0;0;0;0;0;upmWMGCRY;4260557422090;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glycin Pulver;658347478;2.5.2026;cpc;1,51;;2;1;50;0;1,51;0;0;upmTGWG29;4260557423479;1,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO BCAA Pulver Mango;658445038;2.5.2026;cpc;0,61;;2;0;0;0;0;0;0;upmWWWMYX;4260557423523;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM Pulver DOSE;658279976;2.5.2026;cpc;0,61;;2;0;0;0;0;0;0;upmTLUPGT;4260309483881;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Hyaluronsaeure;643052336;2.5.2026;cpc;0,31;;3;0;0;0;0;0;0;upmKMAH3F;4260557420539;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Brewers Yeast;658347644;2.5.2026;cpc;0,31;;4;0;0;0;0;0;0;upmKUKGHH;4260557423332;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Acido Ialuronico;626451040;2.5.2026;cpc;0,51;;2;0;0;0;0;0;0;upmKMAH3F;4260557420539;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Tribulus terrestris Extrakt;658279971;2.5.2026;cpc;0,31;;3;0;0;0;0;0;0;14251088;4260309481313;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Strong Bones;658296089;2.5.2026;cpc;0,31;;3;0;0;0;0;0;0;upmAP9MLM;4260557423301;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Shiitake Extrakt;658280087;2.5.2026;cpc;0,31;;5;0;0;0;0;0;0;upmZ7P4AX;4260557421970;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Chia ?l BIO;643127528;2.5.2026;cpc;0,31;;4;0;0;0;0;0;0;upmK7YWLD;4260557422649;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin K2;658295904;2.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmFYFHAU;4260557423424;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar;643138167;2.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmUTDZP9;4260557423158;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astaxanthin ?l;658280070;2.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmYPTY2W;4260557421925;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Chrom Plus;658280180;2.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmL7ZDD2;4260557422946;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Iodio naturale BIO;658445106;2.5.2026;cpc;0,31;;2;0;0;0;0;0;0;14250769;4260557420256;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Brennnessel BIO;658280036;2.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upm9RX43T;4260557421031;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Chlorella BIO + Spirulina BIO;619667808;2.5.2026;cpc;1,01;;1;0;0;0;0;0;0;14250597;4260309484185;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA;625771660;2.5.2026;cpc;0,51;;1;0;0;0;0;0;0;upmGMXXY9;4260557420744;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Glutamin Pulver;643141362;2.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmUPTFMH;4260557423233;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ingwer BIO;658280001;2.5.2026;cpc;0,31;;3;0;0;0;0;0;0;upmPX4TPU;4260557420386;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi;658296411;2.5.2026;cpc;0,51;;1;0;0;0;0;0;0;14251013;4260309481665;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Leinsamen?l BIO;643093628;2.5.2026;cpc;0,31;;3;0;0;0;0;0;0;upmKU4FAU;4260557422038;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO D-Mannose Complex;643077907;2.5.2026;cpc;0,31;;1;0;0;0;0;0;0;14250640;4260309482747;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Koffein;643137040;2.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upm4XZRWY;4260557423127;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Extrakt;658347556;2.5.2026;cpc;1,01;;1;0;0;0;0;0;0;14250611;4260309483218;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Psyllium BIO;658282986;2.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmERYMM3;4260557423295;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Hagebutte BIO;658280038;2.5.2026;cpc;0,31;;3;0;0;0;0;0;0;upmWRWWCG;4260557421048;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen ?l;658283039;2.5.2026;cpc;0,61;;1;0;0;0;0;0;0;upm7DM474;4260557423448;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ackerschachtelhalm BIO;658347604;2.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmDKAWH3;4260557421307;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Resveratrol + Nicotinamid;619676602;2.5.2026;cpc;0,51;;1;0;0;0;0;0;0;upmGDDD7G;4260557420805;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps sinensis BIO;620609037;2.5.2026;cpc;0,51;;1;0;0;0;0;0;0;upmTG77MW;4260557422991;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ingwer BIO;625770334;2.5.2026;cpc;0,51;;1;0;0;0;0;0;0;upmPX4TPU;4260557420386;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ashwagandha BIO;643088001;2.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmUPLLZH;4260557420676;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucomannan BIO;658347640;2.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmLXEUT7;4260557423240;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cholin Trio;658280067;2.5.2026;cpc;1,01;;1;0;0;0;0;0;0;upm97PFY9;4260557421826;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astaxanthin ?l;643093279;2.5.2026;cpc;0,31;;3;0;0;0;0;0;0;upmYPTY2W;4260557421925;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Youth Biotics;658445047;2.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmW7Y7DL;4260557423462;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Sugar Balance Complex;658280126;2.5.2026;cpc;0,31;;2;0;0;0;0;0;0;upmAD4HK4;4260557422403;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Chaga BIO;625789278;2.5.2026;cpc;0,51;;1;0;0;0;0;0;0;upmPYECDL;4260557422298;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO OPC Trio;643136197;2.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmWFGGMG;4260557423097;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar Gummies;626443801;2.5.2026;cpc;0,51;;1;0;0;0;0;0;0;upmF2EYPK;4260557423172;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bockshornklee BIO;643134873;2.5.2026;cpc;0,31;;6;0;0;0;0;0;0;upm7AL3PG;4260557422977;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Papaya BIO;649077206;2.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upm9HWLUD;4260557421055;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ferro;658331759;2.5.2026;cpc;0,31;;2;0;0;0;0;0;0;14250692;4260309483065;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beta-Alanin Pulver;658295770;2.5.2026;cpc;0,31;;4;0;0;0;0;0;0;upmFKHFRA;4260557423431;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Fieno Greco BIO;641649770;2.5.2026;cpc;0,51;;1;0;0;0;0;0;0;upm7AL3PG;4260557422977;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Youth Biotics;658445087;2.5.2026;cpc;0,61;;1;0;0;0;0;0;0;upmW7Y7DL;4260557423462;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Astragalus BIO;625778112;2.5.2026;cpc;1,01;;1;0;0;0;0;0;0;upmCGKMCH;4260557421222;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Taurina;658296231;2.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmHULHZD;4260557423370;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Acido Ialuronico;649164412;2.5.2026;cpc;0,31;;1;0;0;0;0;0;0;upmKMAH3F;4260557420539;0
