campaign;campaignId;date;Success Metric Type;Success Metric Value;conversions;unfilteredImpressions;clicks;ctr;cvr (clicks);budgetSpend;gmv;roas;productId;ean;cpc
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nattokinase;626443809;7.2.2026;cpc;0,51;;6;0;0;0;0;0;0;upm2ZL4CL;4260557423264;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Immu Pro Complex;618496727;7.2.2026;cpc;0,51;;6;0;0;0;0;0;0;upm7EAAWM;4260557420317;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reishi Extrakt;643082721;7.2.2026;cpc;0,31;;6;0;0;0;0;0;0;14251013;4260309481665;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Shilajit Mumijo;643092358;7.2.2026;cpc;0,31;;6;0;0;0;0;0;0;upmR33A3P;4260557421406;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Extrakt;658347557;7.2.2026;cpc;0,31;;6;0;0;0;0;0;0;14250611;4260309483218;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Eisen Gummies;620564999;7.2.2026;cpc;0,51;;6;1;16,666667;0;0,51;0;0;upmGAZP3H;4260557423189;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Papaya Enzym;658280137;7.2.2026;cpc;0,31;;6;0;0;0;0;0;0;14250930;4260309482648;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;642560128;7.2.2026;cpc;0,81;;5;0;0;0;0;0;0;14250893;4260309481115;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Taurin Plus;658282814;7.2.2026;cpc;0,31;1;6;1;20;100;0,31;20,9;6741,935484;upmXXW9XA;4260557423059;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Olio di semi di Zucca BIO;649099614;7.2.2026;cpc;0,31;;5;0;0;0;0;0;0;upmY7MX4C;4260557422014;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Artischocke BIO;619702389;7.2.2026;cpc;0,51;;5;0;0;0;0;0;0;upmUTCWKM;4260557421215;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Papaya BIO;641643600;7.2.2026;cpc;0,51;;5;0;0;0;0;0;0;upm9HWLUD;4260557421055;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nattokinase;658282838;7.2.2026;cpc;0,31;;5;0;0;0;0;0;0;upm2ZL4CL;4260557423264;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Sinensis BIO;626451122;7.2.2026;cpc;0,51;;5;0;0;0;0;0;0;upmTG77MW;4260557422991;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ginkgo biloba Extrakt;643083227;7.2.2026;cpc;0,31;;5;0;0;0;0;0;0;upmDYUXLH;4260557420119;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Triphala BIO;625772285;7.2.2026;cpc;0,51;;5;0;0;0;0;0;0;upmGL239Y;4260557420812;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3 und K2 ?l;652854756;7.2.2026;cpc;0,51;;5;0;0;0;0;0;0;upm7FHKKZ;4260557421437;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;643084949;7.2.2026;cpc;0,31;;5;0;0;0;0;0;0;14250605;4260557420201;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositolo in Polvere;658296224;7.2.2026;cpc;0,61;;5;0;0;0;0;0;0;upmX777MU;4260557423363;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Papaya Enzym;625793359;7.2.2026;cpc;0,51;;5;0;0;0;0;0;0;14250930;4260309482648;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Lecitina BIO;626459035;7.2.2026;cpc;0,51;;5;0;0;0;0;0;0;upm2HFKPC;4260557422021;0
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;620604957;7.2.2026;cpc;1,01;;5;0;0;0;0;0;0;upmE39PTR;NOT_FOUND;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Chia ?l BIO;643127528;7.2.2026;cpc;0,31;;4;0;0;0;0;0;0;upmK7YWLD;4260557422649;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Black Maca + Tribulus;643094146;7.2.2026;cpc;0,31;;4;0;0;0;0;0;0;upmEK72LX;4260557422434;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Shilajit Mumijo;625779482;7.2.2026;cpc;0,51;;4;0;0;0;0;0;0;upmR33A3P;4260557421406;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi Extrakt;625763780;7.2.2026;cpc;0,51;;5;0;0;0;0;0;0;14251013;4260309481665;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar;658282824;7.2.2026;cpc;0,31;;5;0;0;0;0;0;0;upmUTDZP9;4260557423158;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Koffein;620560659;7.2.2026;cpc;0,51;;4;0;0;0;0;0;0;upm4XZRWY;4260557423127;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ackerschachtelhalm BIO;658347603;7.2.2026;cpc;0,51;;4;0;0;0;0;0;0;upmDKAWH3;4260557421307;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Chlorella BIO;619667873;7.2.2026;cpc;0,51;;4;0;0;0;0;0;0;upm2E4UWR;4260557421017;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ashwagandha BIO;619667906;7.2.2026;cpc;0,51;;4;0;0;0;0;0;0;upmUPLLZH;4260557420676;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps sinensis BIO;620609037;7.2.2026;cpc;0,51;;4;0;0;0;0;0;0;upmTG77MW;4260557422991;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Triphala BIO;658280010;7.2.2026;cpc;0,31;;4;0;0;0;0;0;0;upmGL239Y;4260557420812;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;658279985;7.2.2026;cpc;0,31;;4;0;0;0;0;0;0;14250605;4260557420201;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Griffonia;658283046;7.2.2026;cpc;1,11;;4;0;0;0;0;0;0;upmG7RZLC;4260557423318;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astaxanthin ?l;643093279;7.2.2026;cpc;0,31;;4;0;0;0;0;0;0;upmYPTY2W;4260557421925;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Chrom Plus;627595667;7.2.2026;cpc;0,51;;4;0;0;0;0;0;0;upmL7ZDD2;4260557422946;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Chrom Plus;626442427;7.2.2026;cpc;0,51;;4;0;0;0;0;0;0;upmL7ZDD2;4260557422946;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reishi BIO;658295827;7.2.2026;cpc;0,31;;4;0;0;0;0;0;0;upmZRC9TD;4260557420706;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin C BIO aus Acerola;619663712;7.2.2026;cpc;0,51;;4;1;25;0;0,51;0;0;upmFY9KW9;4260557420331;0,51
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Immu Pro Complex;658279994;7.2.2026;cpc;0,51;;4;0;0;0;0;0;0;upm7EAAWM;4260557420317;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Keto Power;658295962;7.2.2026;cpc;0,51;;4;0;0;0;0;0;0;upmP77L3M;4260557423288;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bromelain 2500 GDU/g;658347577;7.2.2026;cpc;0,31;;4;0;0;0;0;0;0;upm43HM34;4260557421130;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin C BIO aus Acerola;643085309;7.2.2026;cpc;0,31;;3;0;0;0;0;0;0;upmFY9KW9;4260557420331;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Quercetin Komplex;658469905;7.2.2026;cpc;0,61;;3;0;0;0;0;0;0;upmF2AFXC;4260557423509;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA in Polvere;658381330;7.2.2026;cpc;1,01;;3;0;0;0;0;0;0;upmP94YR7;4260557423530;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Shiitake Extrakt;658280086;7.2.2026;cpc;0,51;;3;0;0;0;0;0;0;upmZ7P4AX;4260557421970;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen und Borretsch?l BIO;643092372;7.2.2026;cpc;0,31;;3;1;33,333333;0;0,31;0;0;upm7KTFPH;4260557421420;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar;658282828;7.2.2026;cpc;0,31;;4;0;0;0;0;0;0;upmF2EYPK;4260557423172;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Astragalus BIO;625748178;7.2.2026;cpc;1,01;;3;1;33,333333;0;1,01;0;0;upmCGKMCH;4260557421222;1,01
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Keto Power;658283043;7.2.2026;cpc;0,31;;3;0;0;0;0;0;0;upmP77L3M;4260557423288;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Spirulina BIO;619667771;7.2.2026;cpc;1,01;;3;0;0;0;0;0;0;upmDHLCKL;4260557420560;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Mushroom Mix Complex;643093879;7.2.2026;cpc;0,31;;3;0;0;0;0;0;0;upm4XDXPR;4260557422045;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Immu Pro Complex;643084957;7.2.2026;cpc;0,31;;3;0;0;0;0;0;0;upm7EAAWM;4260557420317;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Youth Biotics;658445047;7.2.2026;cpc;0,31;;3;0;0;0;0;0;0;upmW7Y7DL;4260557423462;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Shiitake Extrakt;619721567;7.2.2026;cpc;0,51;;3;0;0;0;0;0;0;upmZ7P4AX;4260557421970;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar Gummies;643140412;7.2.2026;cpc;0,31;;4;0;0;0;0;0;0;upmF2EYPK;4260557423172;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Guggul;652847799;7.2.2026;cpc;0,51;;3;0;0;0;0;0;0;upmT99EZK;4260557421123;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B Plus;619721747;7.2.2026;cpc;0,51;;3;0;0;0;0;0;0;14251094;4260309482754;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Fieno Greco BIO;641649770;7.2.2026;cpc;0,51;;3;0;0;0;0;0;0;upm7AL3PG;4260557422977;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beifu? Extrakt;658295464;7.2.2026;cpc;0,61;;3;0;0;0;0;0;0;upmWMGCRY;4260557422090;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Cherry;643057333;7.2.2026;cpc;0,31;;3;0;0;0;0;0;0;14251102;4260557420027;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps sinensis BIO;620541534;7.2.2026;cpc;0,51;;3;0;0;0;0;0;0;upmTG77MW;4260557422991;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar;620564988;7.2.2026;cpc;0,51;;3;0;0;0;0;0;0;upmUTDZP9;4260557423158;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO EAA;658280007;7.2.2026;cpc;0,31;;2;0;0;0;0;0;0;upmGMXXY9;4260557420744;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Hyaluronsaeure;643078378;7.2.2026;cpc;0,31;;2;0;0;0;0;0;0;upmKMAH3F;4260557420539;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;620604770;7.2.2026;cpc;0,91;;2;0;0;0;0;0;0;14250893;4260309481115;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA;625771660;7.2.2026;cpc;0,51;;2;0;0;0;0;0;0;upmGMXXY9;4260557420744;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;643233715;7.2.2026;cpc;0,51;;2;0;0;0;0;0;0;upmE39PTR;NOT_FOUND;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi BIO;625763782;7.2.2026;cpc;0,51;;2;0;0;0;0;0;0;upmZRC9TD;4260557420706;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Youth Biotics;658469896;7.2.2026;cpc;0,61;;2;0;0;0;0;0;0;upmW7Y7DL;4260557423462;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Pulver;658283028;7.2.2026;cpc;0,91;;2;0;0;0;0;0;0;upmX777MU;4260557423363;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hyaluronsaeure;620609034;7.2.2026;cpc;0,51;;2;0;0;0;0;0;0;upmPMLEP9;4260557423103;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Extrakt;658347556;7.2.2026;cpc;1,01;;2;0;0;0;0;0;0;14250611;4260309483218;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA;619674321;7.2.2026;cpc;0,51;;2;0;0;0;0;0;0;upmGMXXY9;4260557420744;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kulturenkomplex;643080114;7.2.2026;cpc;0,31;;2;0;0;0;0;0;0;14250976;4260557420034;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bromelain 2500 GDU/g;658280042;7.2.2026;cpc;0,31;;2;0;0;0;0;0;0;upm43HM34;4260557421130;0
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Spirulina BIO;625770439;7.2.2026;cpc;0,51;;2;0;0;0;0;0;0;upmDHLCKL;4260557420560;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Mariendistel Plus;652868608;7.2.2026;cpc;0,31;;2;0;0;0;0;0;0;upmR9H2HU;4260557422892;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Chrom Plus;649145953;7.2.2026;cpc;0,31;;2;0;0;0;0;0;0;upmL7ZDD2;4260557422946;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hyaluronsaeure;620565217;7.2.2026;cpc;1,51;;3;0;0;0;0;0;0;upmKMAH3F;4260557420539;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Chrom Plus;641642728;7.2.2026;cpc;0,51;;2;0;0;0;0;0;0;upmL7ZDD2;4260557422946;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hericium BIO;625745395;7.2.2026;cpc;0,51;;2;0;0;0;0;0;0;upmMERCUR;4260557420881;0
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hericium BIO;625773519;7.2.2026;cpc;0,51;;2;0;0;0;0;0;0;upmMERCUR;4260557420881;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hyaluronsaeure;620565218;7.2.2026;cpc;1,51;;2;0;0;0;0;0;0;upmPMLEP9;4260557423103;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen und Borretsch?l BIO;625782152;7.2.2026;cpc;0,51;;2;0;0;0;0;0;0;upm7KTFPH;4260557421420;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucomannan BIO;658347634;7.2.2026;cpc;0,51;;2;0;0;0;0;0;0;upmLXEUT7;4260557423240;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Keto Power;658282947;7.2.2026;cpc;0,31;;1;0;0;0;0;0;0;upmP77L3M;4260557423288;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO BCAA in Polvere;658381388;7.2.2026;cpc;1,01;;1;0;0;0;0;0;0;upmWWWMYX;4260557423523;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B3 (Nicotinamid);625772385;7.2.2026;cpc;0,71;;1;0;0;0;0;0;0;upmUEXHE2;4260557420850;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astragalus BIO;643090713;7.2.2026;cpc;0,31;;1;0;0;0;0;0;0;upmCGKMCH;4260557421222;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Hericium BIO;643089679;7.2.2026;cpc;0,31;;1;0;0;0;0;0;0;upmMERCUR;4260557420881;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen ?l;658283039;7.2.2026;cpc;0,61;;1;0;0;0;0;0;0;upm7DM474;4260557423448;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Serenity;658295817;7.2.2026;cpc;0,31;;1;0;0;0;0;0;0;upmZFGPHR;4260557422830;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA Pulver Pfirsich;658445060;7.2.2026;cpc;2,01;;1;0;0;0;0;0;0;upmP94YR7;4260557423530;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Triphala BIO;619677150;7.2.2026;cpc;0,51;;1;0;0;0;0;0;0;upmGL239Y;4260557420812;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM;658296418;7.2.2026;cpc;0,61;;1;0;0;0;0;0;0;upmWCKTTE;4260309481214;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cholin Trio;658280067;7.2.2026;cpc;1,01;;1;0;0;0;0;0;0;upm97PFY9;4260557421826;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar Gummies;626443801;7.2.2026;cpc;0,51;;1;0;0;0;0;0;0;upmF2EYPK;4260557423172;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Digestive Enzymes;658280133;7.2.2026;cpc;0,51;;1;0;0;0;0;0;0;upmP3AFZZ;4260557422533;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Youth Biotics;658469892;7.2.2026;cpc;1,01;;1;0;0;0;0;0;0;upmW7Y7DL;4260557423462;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA Pulver Pfirsich;658445040;7.2.2026;cpc;1,01;;1;0;0;0;0;0;0;upmP94YR7;4260557423530;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nattokinase;649159872;7.2.2026;cpc;0,51;;1;0;0;0;0;0;0;upm2ZL4CL;4260557423264;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Tribulus terrestris Extrakt;658279971;7.2.2026;cpc;0,31;;1;0;0;0;0;0;0;14251088;4260309481313;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ackerschachtelhalm BIO;653634560;7.2.2026;cpc;0,51;;1;0;0;0;0;0;0;upmDKAWH3;4260557421307;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin K2;658347316;7.2.2026;cpc;1,01;;0;0;0;0;0;0;0;upmFYFHAU;4260557423424;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Biancospino BIO;620566747;7.2.2026;cpc;0,51;;0;0;0;0;0;0;0;upmXW7KXD;4260557420720;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Creatin Monohydrat Pulver;658291469;7.2.2026;cpc;0,51;;0;0;0;0;0;0;0;upmFRZEFX;4260557423226;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Triphala BIO;620567265;7.2.2026;cpc;0,51;;0;0;0;0;0;0;0;upmGL239Y;4260557420812;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen ?l;658291478;7.2.2026;cpc;1,01;;0;0;0;0;0;0;0;upm7DM474;4260557423448;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Brennnessel BIO;619682703;7.2.2026;cpc;0,51;;0;0;0;0;0;0;0;upm9RX43T;4260557421031;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta-Alanina in Polvere;658296313;7.2.2026;cpc;1,01;;0;0;0;0;0;0;0;upmFKHFRA;4260557423431;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Extrakt;658347646;7.2.2026;cpc;0,31;;0;0;0;0;0;0;0;14250611;4260309483218;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositolo in Polvere;658296223;7.2.2026;cpc;1,01;;0;0;0;0;0;0;0;upmX777MU;4260557423363;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO EAA;643088060;7.2.2026;cpc;0,31;;0;0;0;0;0;0;0;upmGMXXY9;4260557420744;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Strong Bones;658283003;7.2.2026;cpc;0,51;;0;0;0;0;0;0;0;upmAP9MLM;4260557423301;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Griffonia;658283007;7.2.2026;cpc;1,01;;0;0;0;0;0;0;0;upmG7RZLC;4260557423318;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina K2;658296232;7.2.2026;cpc;0,51;;0;0;0;0;0;0;0;upmFYFHAU;4260557423424;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Enotera;658296331;7.2.2026;cpc;1,01;;0;0;0;0;0;0;0;upm7DM474;4260557423448;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Brennnessel BIO;625775256;7.2.2026;cpc;0,51;;0;0;0;0;0;0;0;upm9RX43T;4260557421031;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Resveratrol + Nicotinamid;643088593;7.2.2026;cpc;0,31;;0;0;0;0;0;0;0;upmGDDD7G;4260557420805;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar Gummies;620564989;7.2.2026;cpc;0,51;;0;0;0;0;0;0;0;upmF2EYPK;4260557423172;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta-Alanin Pulver;658283036;7.2.2026;cpc;1,01;;0;0;0;0;0;0;0;upmFKHFRA;4260557423431;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi BIO;619660798;7.2.2026;cpc;0,51;;0;0;0;0;0;0;0;upmZRC9TD;4260557420706;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reishi BIO;643241074;7.2.2026;cpc;0,31;;0;0;0;0;0;0;0;upmZRC9TD;4260557420706;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin K2;658295902;7.2.2026;cpc;0,51;;0;0;0;0;0;0;0;upmFYFHAU;4260557423424;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Multi Magnesium Complex;620592800;7.2.2026;cpc;0,51;;0;0;0;0;0;0;0;upmUZUHTT;4260557421888;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen ?l;658283038;7.2.2026;cpc;1,01;;0;0;0;0;0;0;0;upm7DM474;4260557423448;0
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Pulver;658283026;7.2.2026;cpc;0,81;;0;0;0;0;0;0;0;upmX777MU;4260557423363;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi Extrakt;619660758;7.2.2026;cpc;0,51;;0;0;0;0;0;0;0;14251013;4260309481665;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps sinensis BIO;658282808;7.2.2026;cpc;0,31;;1;0;0;0;0;0;0;upmTG77MW;4260557422991;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Omega 3;626451248;8.2.2026;cpc;0,81;;356;12;3,380282;0;9,72;0;0;upm9KDWAZ;4260557421383;0,81
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Complex;658353199;8.2.2026;cpc;1,51;;341;14;4,105572;0;21,14;0;0;upm7PGM77;4260557421765;1,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Eisen Bisglycinat;643050566;8.2.2026;cpc;0,31;;311;1;0,321543;0;0,31;0;0;14250692;4260309483065;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Prosta-X;658381379;8.2.2026;cpc;0,61;;303;1;0,330033;0;0,61;0;0;upmKYYZM4;4260557423486;0,61
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 Spray;658334267;8.2.2026;cpc;0,31;;301;1;0,332226;0;0,31;0;0;14251102;4260557420027;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;649103716;8.2.2026;cpc;0,31;;299;1;0,334448;0;0,31;0;0;upmKY422A;4260557422212;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Mushroom Mix Complex;649102044;8.2.2026;cpc;0,31;;297;0;0;0;0;0;0;upm4XDXPR;4260557422045;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Tirosina Plus;649142984;8.2.2026;cpc;0,51;;287;10;3,484321;0;5,1;0;0;upm2FC2LC;4260557422885;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Olio di Semi di Chia;641627926;8.2.2026;cpc;0,51;;281;0;0;0;0;0;0;upmK7YWLD;4260557422649;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Collagene Vegano + Acido Ialuronico;658334348;8.2.2026;cpc;1,01;;269;3;1,115242;0;3,03;0;0;upmK3CG99;4260557422656;1,01
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 Spray Junior;641622756;8.2.2026;cpc;0,51;;256;6;2,34375;0;3,06;0;0;upm3RXHUC;4260557422229;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;649145192;8.2.2026;cpc;0,81;;256;2;0,787402;0;1,62;0;0;upmKAXT9Y;4260557422915;0,81
