campaign;campaignId;date;Success Metric Type;Success Metric Value;conversions;unfilteredImpressions;clicks;ctr;cvr (clicks);budgetSpend;gmv;roas;productId;ean;cpc
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin Plus ?l;620501456;12.5.2026;cpc;0,51;;62;2;3,225806;0;1,02;0;0;upmGPMUEM;4260557422427;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3 und K2 ?l;658280064;12.5.2026;cpc;1,31;;62;0;0;0;0;0;0;upm7FHKKZ;4260557421437;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cumino Nero BIO;658352477;12.5.2026;cpc;0,51;;60;0;0;0;0;0;0;upmEUZ9F7;4260557421376;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina C Liposomiale;620566158;12.5.2026;cpc;0,81;;60;4;6,666667;0;3,24;0;0;upm77WEEP;4260557422786;0,81
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reishi;658296413;12.5.2026;cpc;0,31;;81;0;0;0;0;0;0;14251013;4260309481665;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Sun Care Complex;649077192;12.5.2026;cpc;0,31;;73;0;0;0;0;0;0;upm7C9XR2;4260557420836;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;658388273;12.5.2026;cpc;0,71;;57;2;3,508772;0;1,42;0;0;14250893;4260309481115;0,71
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Natural Jod BIO;619661620;12.5.2026;cpc;0,51;;57;1;1,754386;0;0,51;0;0;14250769;4260557420256;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Junior;619721771;12.5.2026;cpc;0,51;;56;2;3,571429;0;1,02;0;0;upm3RXHUC;4260557422229;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Complex;620608017;12.5.2026;cpc;0,51;;56;0;0;0;0;0;0;upmTYL3Y7;4260557420737;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vegan Essentials Complex;627592060;12.5.2026;cpc;0,51;;54;0;0;0;0;0;0;upmHHT433;4260557421390;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D-Mannose Complex;620609091;12.5.2026;cpc;0,51;;53;0;0;0;0;0;0;14250640;4260309482747;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Igname Selvatico +  Zinco;658353187;12.5.2026;cpc;0,51;;53;0;0;0;0;0;0;14251183;4260309481672;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Spirulina BIO +  Clorella BIO;658331796;12.5.2026;cpc;0,51;;53;1;1,886792;0;0,51;0;0;14250597;4260309484185;0,51
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Taurin Plus;620551671;12.5.2026;cpc;0,51;;53;1;1,886792;0;0,51;0;0;upmXXW9XA;4260557423059;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;649145192;12.5.2026;cpc;1,11;;70;1;1,886792;0;1,11;0;0;upmKAXT9Y;4260557422915;1,11
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Complex;658353200;12.5.2026;cpc;0,61;;76;1;1,886792;0;0,61;0;0;upm7PGM77;4260557421765;0,61
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucomammano BIO;641643679;12.5.2026;cpc;0,51;;53;1;1,886792;0;0,51;0;0;upmLXEUT7;4260557423240;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 ?l;620545279;12.5.2026;cpc;1,71;;52;1;1,923077;0;1,71;0;0;upm9KDWAZ;4260557421383;1,71
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Elettroliti Complex;649122256;12.5.2026;cpc;0,31;;62;0;0;0;0;0;0;upmD23XCL;4260557422823;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Rhodiola Rosea;658445094;12.5.2026;cpc;0,31;;75;0;0;0;0;0;0;14251036;4260557420102;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Multivitamin Spray Junior;649171519;12.5.2026;cpc;0,51;;51;2;3,921569;0;1,02;0;0;upm9ZTF3H;4260557421178;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;641650857;12.5.2026;cpc;0,51;;51;0;0;0;0;0;0;upmKAXT9Y;4260557422915;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Magnesium Bisglycinat;617842637;12.5.2026;cpc;2,11;;52;3;5,882353;0;6,33;0;0;upmX4LT4H;4260557423257;2,11
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Eisen Bisglycinat;620565118;12.5.2026;cpc;0,51;;50;1;2;0;0,51;0;0;14250692;4260309483065;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Drenaflux Complex;629500801;12.5.2026;cpc;1,01;;49;1;2,040816;0;1,01;0;0;upm2XGYDU;4260557422489;1,01
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Prostaid Complex;658727261;12.5.2026;cpc;1,31;;49;2;4,081633;0;2,62;0;0;upmCEE43U;4260557420515;1,31
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Schwarzk?mmel?l BIO;625778996;12.5.2026;cpc;0,81;;49;1;2,040816;0;0,81;0;0;upmEUZ9F7;4260557421376;0,81
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Sun Care Complex;620501459;12.5.2026;cpc;0,51;;49;0;0;0;0;0;0;upm7C9XR2;4260557420836;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Tribulus Terrestris;658296416;12.5.2026;cpc;0,31;;59;0;0;0;0;0;0;14251088;4260309481313;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Elektrolyte Plus;658280160;12.5.2026;cpc;0,31;;51;1;2,12766;0;0,31;0;0;upmD23XCL;4260557422823;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Complex;658353199;12.5.2026;cpc;1,51;;47;1;2,12766;0;1,51;0;0;upm7PGM77;4260557421765;1,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin;643079421;12.5.2026;cpc;0,31;;53;0;0;0;0;0;0;14250551;4260309484208;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Complex;658295457;12.5.2026;cpc;1,71;;47;2;4,255319;0;3,42;0;0;upm7PGM77;4260557421765;1,71
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Tirosina Plus;649143283;12.5.2026;cpc;0,31;;68;0;0;0;0;0;0;upm2FC2LC;4260557422885;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Complex;625786532;12.5.2026;cpc;1,01;;48;5;10,638298;0;5,05;0;0;upm7PGM77;4260557421765;1,01
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin Plus ?l;620605197;12.5.2026;cpc;0,51;;47;1;2,12766;0;0,51;0;0;upmGPMUEM;4260557422427;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Artiglio del Diavolo Plus;620572756;12.5.2026;cpc;0,51;;46;1;2,173913;0;0,51;0;0;upmD3U322;4260557421192;0,51
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Guggul;641655761;12.5.2026;cpc;0,51;;46;0;0;0;0;0;0;upmT99EZK;4260557421123;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin;620501440;12.5.2026;cpc;1,01;;45;2;4,444444;0;2,02;0;0;14250551;4260309484208;1,01
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Probiotici e Prebiotici BIO;658296369;12.5.2026;cpc;0,51;;45;1;2,222222;0;0,51;0;0;14250976;4260557420034;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cardo Mariano Plus;641649766;12.5.2026;cpc;0,51;;45;2;4,444444;0;1,02;0;0;upmR9H2HU;4260557422892;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vegan Essentials Complex;620605288;12.5.2026;cpc;0,51;;44;1;2,272727;0;0,51;0;0;upmHHT433;4260557421390;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3 und K2 ?l;652853552;12.5.2026;cpc;1,31;;44;1;2,272727;0;1,31;0;0;upm7FHKKZ;4260557421437;1,31
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 gocce;641629767;12.5.2026;cpc;0,51;;44;2;4,545455;0;1,02;0;0;upmYRCT9P;4260557422908;0,51
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kids BIO;658279986;12.5.2026;cpc;0,31;;49;1;2,272727;0;0,31;0;0;14250953;4260557420249;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Drenaflux Complex;643094174;12.5.2026;cpc;0,31;;46;0;0;0;0;0;0;upm2XGYDU;4260557422489;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3+K2 Tropfen;626442372;12.5.2026;cpc;1,51;;43;3;6,976744;0;4,53;0;0;upmKAXT9Y;4260557422915;1,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Spirulina BIO +  Clorella BIO;658331804;12.5.2026;cpc;0,31;;58;0;0;0;0;0;0;14250597;4260309484185;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Sun Care Complex;649077191;12.5.2026;cpc;0,51;;42;0;0;0;0;0;0;upm7C9XR2;4260557420836;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;649103715;12.5.2026;cpc;0,51;;41;2;4,878049;0;1,02;0;0;upmKY422A;4260557422212;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Rhodiola rosea Extrakt;619660946;12.5.2026;cpc;1,01;;41;3;7,317073;0;3,03;0;0;14251036;4260557420102;1,01
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Papaya BIO;620527447;12.5.2026;cpc;0,51;;41;0;0;0;0;0;0;upm9HWLUD;4260557421055;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Sun Care Complex;658280011;12.5.2026;cpc;0,51;;40;1;2,5;0;0,51;0;0;upm7C9XR2;4260557420836;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Rhodiola rosea Extrakt;620605153;12.5.2026;cpc;0,51;;40;1;2,5;0;0,51;0;0;14251036;4260557420102;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3+K2 Tropfen;620538813;12.5.2026;cpc;1,51;;40;3;7,5;0;4,53;0;0;upmKAXT9Y;4260557422915;1,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ginseng Rosso Coreano;649076431;12.5.2026;cpc;0,31;;59;0;0;0;0;0;0;upm2CZXC9;4260557420140;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Drenaflux Complex;658295889;12.5.2026;cpc;0,31;;47;1;2,564103;0;0,31;0;0;upm2XGYDU;4260557422489;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Mushroom Mix Complex;641622719;12.5.2026;cpc;0,51;;39;1;2,564103;0;0,51;0;0;upm4XDXPR;4260557422045;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Liver Active Complex;625768092;12.5.2026;cpc;0,51;;39;0;0;0;0;0;0;14250812;4260557420188;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Female Harmony Complex;658279992;12.5.2026;cpc;0,31;;43;0;0;0;0;0;0;upmUFEEWW;4260557420300;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Light Legs Complex;658381501;12.5.2026;cpc;0,51;;38;4;10,526316;0;2,04;0;0;upmD7EWMP;4260557420454;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Betacarotene;653866107;12.5.2026;cpc;0,31;;53;0;0;0;0;0;0;14250551;4260309484208;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin Plus ?l;658280127;12.5.2026;cpc;0,31;;49;1;2,702703;0;0,31;0;0;upmGPMUEM;4260557422427;0,31
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Liver Active Complex;619661159;12.5.2026;cpc;0,51;;37;1;2,702703;0;0,51;0;0;14250812;4260557420188;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Liver Active Complex;658445099;12.5.2026;cpc;1,01;;37;0;0;0;0;0;0;14250812;4260557420188;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Roter Reis Plus;626443344;12.5.2026;cpc;0,51;;37;0;0;0;0;0;0;upmDFWTTT;4260557423110;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Salvia BIO;649077205;12.5.2026;cpc;0,31;;56;1;2,702703;0;0,31;0;0;upmMMLDZE;4260557420966;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Probiotici e Prebiotici BIO;658296371;12.5.2026;cpc;0,31;;55;0;0;0;0;0;0;14250976;4260557420034;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Resveratrolo Plus;620567258;12.5.2026;cpc;0,51;;37;1;2,702703;0;0,51;0;0;upmGDDD7G;4260557420805;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D-Mannose Pulver;620609056;12.5.2026;cpc;0,51;;37;1;2,702703;0;0,51;0;0;14250686;4260309481603;0,51
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Probiotici e Prebiotici Bambini;658445101;12.5.2026;cpc;1,01;;36;1;2,777778;0;1,01;0;0;14250953;4260557420249;1,01
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;658388299;12.5.2026;cpc;0,31;;56;0;0;0;0;0;0;14250893;4260309481115;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Oregano ?l BIO;658280076;12.5.2026;cpc;0,51;;36;1;2,777778;0;0,51;0;0;upmYCXAL7;4260557421932;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Triptofano;658352473;12.5.2026;cpc;0,31;;45;0;0;0;0;0;0;14250841;4260309481108;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Tyrosin Plus;643130826;12.5.2026;cpc;1,01;;44;1;2,941176;0;1,01;0;0;upm2FC2LC;4260557422885;1,01
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO MSM Pulver;620565741;12.5.2026;cpc;1,21;1;33;2;6,060606;50;2,42;16,9;698,347107;upmWCKTTE;4260309481214;1,21
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Schwarzk?mmel?l BIO;658295946;12.5.2026;cpc;0,91;;33;1;3,030303;0;0,91;0;0;upmEUZ9F7;4260557421376;0,91
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cannella Ceylon BIO;649115454;12.5.2026;cpc;0,31;;41;0;0;0;0;0;0;upmW9KKTG;4260557422618;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Rosskastanie Plus BIO;643090783;12.5.2026;cpc;0,41;;34;0;0;0;0;0;0;upmUR4ZK4;4260557421239;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;627014864;12.5.2026;cpc;0,51;;33;1;3,030303;0;0,51;0;0;14250605;4260557420201;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Oregano ?l BIO;643093284;12.5.2026;cpc;0,51;;39;0;0;0;0;0;0;upmYCXAL7;4260557421932;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Papaya BIO;658295837;12.5.2026;cpc;0,51;;32;1;3,125;0;0,51;0;0;upm9HWLUD;4260557421055;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Maca Nera Plus;641623120;12.5.2026;cpc;1,01;;32;3;9,375;0;3,03;0;0;upmG4PKUG;4260557423042;1,01
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glycin Pulver;658280145;12.5.2026;cpc;0,31;;34;1;3,125;0;0,31;0;0;upmTGWG29;4260557423479;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B3 (Nicotinamid);643089676;12.5.2026;cpc;0,51;;35;0;0;0;0;0;0;upmUEXHE2;4260557420850;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Echinacea Plus;620565882;12.5.2026;cpc;1,01;;32;0;0;0;0;0;0;upmPHKX9F;4260557423141;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ashwagandha BIO;620566536;12.5.2026;cpc;0,51;;31;2;6,451613;0;1,02;0;0;upmUPLLZH;4260557420676;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Junior;625789014;12.5.2026;cpc;0,51;;31;0;0;0;0;0;0;upm3RXHUC;4260557422229;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Oregano ?l BIO;658280077;12.5.2026;cpc;0,31;;36;1;3,225806;0;0,31;0;0;upmYCXAL7;4260557421932;0,31
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Wild Yams + Zink;625763764;12.5.2026;cpc;0,51;;31;1;3,225806;0;0,51;0;0;14251183;4260309481672;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Eisen Bisglycinat;643050566;12.5.2026;cpc;0,31;;39;0;0;0;0;0;0;14250692;4260309483065;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;643093981;12.5.2026;cpc;1,41;;33;1;3,225806;0;1,41;0;0;upmKY422A;4260557422212;1,41
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Taurin Plus;626442685;12.5.2026;cpc;0,51;;31;0;0;0;0;0;0;upmXXW9XA;4260557423059;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Sun Care Complex;658280012;12.5.2026;cpc;0,31;;38;0;0;0;0;0;0;upm7C9XR2;4260557420836;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Bromelain 2400 GDU/g;619684531;12.5.2026;cpc;0,51;;30;0;0;0;0;0;0;upm43HM34;4260557421130;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Biancospino BIO;620566747;12.5.2026;cpc;0,51;;30;2;6,666667;0;1,02;0;0;upmXW7KXD;4260557420720;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Riso Rosso Plus;649150541;12.5.2026;cpc;0,31;;42;1;3,333333;0;0,31;0;0;upmDFWTTT;4260557423110;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Betacarotene;653864224;12.5.2026;cpc;0,51;;30;0;0;0;0;0;0;14250551;4260309484208;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cholin Bitartrat;658347159;12.5.2026;cpc;0,31;;32;1;3,448276;0;0,31;0;0;upmU9FP9M;4260557423325;0,31
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO BIO Astaxanthin ?l;618496738;12.5.2026;cpc;1,41;;29;1;3,448276;0;1,41;0;0;upm7GZX42;4260557423165;1,41
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Eisen Bisglycinat;643077960;12.5.2026;cpc;0,31;;31;0;0;0;0;0;0;14250692;4260309483065;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vegan Collagen+Hyaluronic Acid;620530762;12.5.2026;cpc;1,51;;29;3;10,344828;0;4,53;0;0;upmK3CG99;4260557422656;1,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Youth Biotics;658445086;12.5.2026;cpc;1,01;;29;0;0;0;0;0;0;upmW7Y7DL;4260557423462;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Leinsamen?l BIO;629497213;12.5.2026;cpc;0,51;;29;1;3,448276;0;0,51;0;0;upmKU4FAU;4260557422038;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Enzima della Papaya;658445112;12.5.2026;cpc;0,31;;37;0;0;0;0;0;0;14250930;4260309482648;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Biancospino BIO;649076903;12.5.2026;cpc;0,31;;37;1;3,571429;0;0,31;0;0;upmXW7KXD;4260557420720;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cardo Mariano;658352468;12.5.2026;cpc;0,31;;45;0;0;0;0;0;0;upmGMGWYP;4260309481979;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin Plus ?l;643094141;12.5.2026;cpc;0,31;;32;0;0;0;0;0;0;upmGPMUEM;4260557422427;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina C Naturale BIO;649076562;12.5.2026;cpc;1,31;;38;0;0;0;0;0;0;upmFY9KW9;4260557420331;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin;620605193;12.5.2026;cpc;1,01;1;28;3;10,714286;33,333333;3,03;41,8;1379,537954;14250551;4260309484208;1,01
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle Plus;643090107;12.5.2026;cpc;0,31;;32;2;7,142857;0;0,62;0;0;upmD3U322;4260557421192;0,31
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;625767929;12.5.2026;cpc;0,51;;28;0;0;0;0;0;0;14250605;4260557420201;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beifu? Extrakt;643093976;12.5.2026;cpc;0,31;;28;0;0;0;0;0;0;upmWMGCRY;4260557422090;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D-Mannose Complex;619660802;12.5.2026;cpc;1,51;;27;0;0;0;0;0;0;14250640;4260309482747;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Lecithin BIO;658280090;12.5.2026;cpc;0,71;;34;1;3,703704;0;0,71;0;0;upm2HFKPC;4260557422021;0,71
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Magnesium + Kalium;617842638;12.5.2026;cpc;1,01;;27;1;3,703704;0;1,01;0;0;upm32MART;4260557420287;1,01
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Liver Active Complex;658445100;12.5.2026;cpc;0,31;;36;0;0;0;0;0;0;14250812;4260557420188;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen ?l;658291480;12.5.2026;cpc;0,61;;40;0;0;0;0;0;0;upm7DM474;4260557423448;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Origano BIO;649094039;12.5.2026;cpc;0,31;;41;0;0;0;0;0;0;upmYCXAL7;4260557421932;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Serenity Complex;641646664;12.5.2026;cpc;0,51;;26;3;11,538462;0;1,53;0;0;upmZFGPHR;4260557422830;0,51
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vegan Collagen+Hyaluronic Acid;658347624;12.5.2026;cpc;1,21;;36;0;0;0;0;0;0;upmK3CG99;4260557422656;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Female Harmony Complex;629496627;12.5.2026;cpc;0,51;;26;2;7,692308;0;1,02;0;0;upmUFEEWW;4260557420300;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 ?l;658280058;12.5.2026;cpc;1,31;;40;1;3,846154;0;1,31;0;0;upm9KDWAZ;4260557421383;1,31
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Magnesium Bisglycinat;620592111;12.5.2026;cpc;1,71;;26;1;3,846154;0;1,71;0;0;upmX4LT4H;4260557423257;1,71
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kids BIO;620610302;12.5.2026;cpc;0,51;;25;0;0;0;0;0;0;14250953;4260557420249;0
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Tropfen;620608016;12.5.2026;cpc;0,51;;25;0;0;0;0;0;0;upmYRCT9P;4260557422908;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesium Bisglycinat;643231145;12.5.2026;cpc;1,41;;28;0;0;0;0;0;0;upmX4LT4H;4260557423257;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Tropfen;619721768;12.5.2026;cpc;0,51;;25;1;4;0;0,51;0;0;upmYRCT9P;4260557422908;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Venaflux Complex;658280105;12.5.2026;cpc;1,61;;25;2;8;0;3,22;0;0;upmKY422A;4260557422212;1,61
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Multivitamin Spray Junior;625777201;12.5.2026;cpc;0,51;;25;0;0;0;0;0;0;upm9ZTF3H;4260557421178;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Astragalus BIO;625748178;12.5.2026;cpc;1,01;1;26;0;0;0;0;21,9;0;upmCGKMCH;4260557421222;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Mariendistel Plus;652868156;12.5.2026;cpc;1,01;;24;1;4,166667;0;1,01;0;0;upmR9H2HU;4260557422892;1,01
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Tryptophan;625767437;12.5.2026;cpc;0,51;;24;2;8,333333;0;1,02;0;0;14250841;4260309481108;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vision Care Complex;658347575;12.5.2026;cpc;0,31;;27;0;0;0;0;0;0;upmWRPTR4;4260557420867;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kulturenkomplex;620609408;12.5.2026;cpc;0,51;;24;0;0;0;0;0;0;14250976;4260557420034;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Enzima della Papaya;658445110;12.5.2026;cpc;1,01;;23;0;0;0;0;0;0;14250930;4260309482648;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO D Mannosio Complex;658381392;12.5.2026;cpc;0,3;;39;0;0;0;0;0;0;14250640;4260309482747;0
