campaign;campaignId;date;Success Metric Type;Success Metric Value;conversions;unfilteredImpressions;clicks;ctr;cvr (clicks);budgetSpend;gmv;roas;productId;ean;cpc
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Creatin Monohydrat Pulver;658295752;2.6.2026;cpc;0,31;;13;1;14,285714;0;0,31;0;0;upmFRZEFX;4260557423226;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nattokinase;658282838;2.6.2026;cpc;0,31;;12;0;0;0;0;0;0;upm2ZL4CL;4260557423264;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Light Legs Complex;658347598;2.6.2026;cpc;0,31;;11;0;0;0;0;0;0;upmD7EWMP;4260557420454;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi;658296411;2.6.2026;cpc;0,51;;7;0;0;0;0;0;0;14251013;4260309481665;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Rhodiola Rosea;658445090;2.6.2026;cpc;1,01;;7;0;0;0;0;0;0;14251036;4260557420102;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Junior;643093986;2.6.2026;cpc;0,31;;19;0;0;0;0;0;0;upm3RXHUC;4260557422229;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 Spray Junior;649103717;2.6.2026;cpc;0,31;;11;0;0;0;0;0;0;upm3RXHUC;4260557422229;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Salbei BIO;658280032;2.6.2026;cpc;0,31;;8;1;14,285714;0;0,31;0;0;upmMMLDZE;4260557420966;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3+K2 Tropfen;643133550;2.6.2026;cpc;1,21;;12;0;0;0;0;0;0;upmKAXT9Y;4260557422915;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ackerschachtelhalm BIO;643090788;2.6.2026;cpc;0,31;;14;0;0;0;0;0;0;upmDKAWH3;4260557421307;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beta-Alanin Pulver;658295769;2.6.2026;cpc;0,51;;7;0;0;0;0;0;0;upmFKHFRA;4260557423431;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cholin Trio;658280068;2.6.2026;cpc;0,31;;10;0;0;0;0;0;0;upm97PFY9;4260557421826;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Cherry;643057333;2.6.2026;cpc;0,31;;10;0;0;0;0;0;0;14251102;4260557420027;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Zimt Extrakt BIO;658280146;2.6.2026;cpc;0,31;;10;0;0;0;0;0;0;upmW9KKTG;4260557422618;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Roter Reis Plus;643136807;2.6.2026;cpc;0,31;;13;0;0;0;0;0;0;upmDFWTTT;4260557423110;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucomannan BIO;658283040;2.6.2026;cpc;0,51;;6;0;0;0;0;0;0;upmLXEUT7;4260557423240;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin K2;658295904;2.6.2026;cpc;0,31;;12;0;0;0;0;0;0;upmFYFHAU;4260557423424;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Fieno Greco BIO;649146229;2.6.2026;cpc;0,31;;9;0;0;0;0;0;0;upm7AL3PG;4260557422977;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen und Borretsch?l BIO;643092372;2.6.2026;cpc;0,31;;12;0;0;0;0;0;0;upm7KTFPH;4260557421420;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3 und K2 ?l;652854756;2.6.2026;cpc;1,11;;8;0;0;0;0;0;0;upm7FHKKZ;4260557421437;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Artischocke BIO;625777974;2.6.2026;cpc;0,51;;6;0;0;0;0;0;0;upmUTCWKM;4260557421215;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Boswellia;641624237;2.6.2026;cpc;0,51;;6;0;0;0;0;0;0;upmEH2K74;4260557422588;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Taurin Pulver;658347286;2.6.2026;cpc;0,31;;9;0;0;0;0;0;0;upmHULHZD;4260557423370;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nattokinase;649160527;2.6.2026;cpc;0,31;;12;0;0;0;0;0;0;upm2ZL4CL;4260557423264;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Triphala BIO;620567265;2.6.2026;cpc;0,51;;6;0;0;0;0;0;0;upmGL239Y;4260557420812;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Artischocke BIO;619702389;2.6.2026;cpc;0,51;;6;0;0;0;0;0;0;upmUTCWKM;4260557421215;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA - Aminoacidi Essenziali;620567252;2.6.2026;cpc;1,11;;6;0;0;0;0;0;0;upmGMXXY9;4260557420744;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Youth Biotics;658445045;2.6.2026;cpc;1,01;;12;0;0;0;0;0;0;upmW7Y7DL;4260557423462;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Multi Magnesium Complex;643092855;2.6.2026;cpc;0,31;;8;0;0;0;0;0;0;upmUZUHTT;4260557421888;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Leinsamen?l BIO;643093628;2.6.2026;cpc;0,31;;10;0;0;0;0;0;0;upmKU4FAU;4260557422038;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Lievito di Birra;658296221;2.6.2026;cpc;0,31;;9;0;0;0;0;0;0;upmKUKGHH;4260557423332;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO K?rbiskern?l BIO;658280089;2.6.2026;cpc;0,31;;7;0;0;0;0;0;0;upmY7MX4C;4260557422014;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen ?l;658283039;2.6.2026;cpc;0,61;;10;0;0;0;0;0;0;upm7DM474;4260557423448;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Leinsamen?l BIO;658280093;2.6.2026;cpc;0,31;;10;0;0;0;0;0;0;upmKU4FAU;4260557422038;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM Pulver DOSE;643236175;2.6.2026;cpc;0,61;;11;0;0;0;0;0;0;upmTLUPGT;4260309483881;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Brahmi BIO;643093286;2.6.2026;cpc;0,31;;8;0;0;0;0;0;0;upmHFPDDK;4260557421956;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA Pulver Pfirsich;658445060;2.6.2026;cpc;2,01;;6;0;0;0;0;0;0;upmP94YR7;4260557423530;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Salbei BIO;643089690;2.6.2026;cpc;0,31;;12;0;0;0;0;0;0;upmMMLDZE;4260557420966;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Tryptophan;643237471;2.6.2026;cpc;0,31;;10;0;0;0;0;0;0;14250841;4260309481108;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Triphala BIO;619677150;2.6.2026;cpc;0,51;;6;0;0;0;0;0;0;upmGL239Y;4260557420812;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nattokinase;620565077;2.6.2026;cpc;0,51;;6;0;0;0;0;0;0;upm2ZL4CL;4260557423264;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beifu? Extrakt;658280100;2.6.2026;cpc;0,61;;6;0;0;0;0;0;0;upmWMGCRY;4260557422090;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar Gummies;620564989;2.6.2026;cpc;0,51;;6;0;0;0;0;0;0;upmF2EYPK;4260557423172;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Griffonia;658283010;2.6.2026;cpc;1,51;;8;0;0;0;0;0;0;upmG7RZLC;4260557423318;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Bockshornklee BIO;643134873;2.6.2026;cpc;0,31;;11;1;16,666667;0;0,31;0;0;upm7AL3PG;4260557422977;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO OPC Trio;658282816;2.6.2026;cpc;0,31;;8;0;0;0;0;0;0;upmWFGGMG;4260557423097;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Sinensis BIO;649146937;2.6.2026;cpc;0,31;;12;0;0;0;0;0;0;upmTG77MW;4260557422991;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Natural Jod BIO;625769489;2.6.2026;cpc;0,51;;6;0;0;0;0;0;0;14250769;4260557420256;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Elettroliti Complex;641629249;2.6.2026;cpc;0,51;;6;2;33,333333;0;1,02;0;0;upmD23XCL;4260557422823;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Triptofano;658352473;2.6.2026;cpc;0,31;;14;0;0;0;0;0;0;14250841;4260309481108;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesium + Kalium;643084952;2.6.2026;cpc;0,31;;10;0;0;0;0;0;0;upm32MART;4260557420287;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glucomannan BIO;658347634;2.6.2026;cpc;0,51;;6;1;16,666667;0;0,51;0;0;upmLXEUT7;4260557423240;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glycin Pulver;658295818;2.6.2026;cpc;0,31;;9;0;0;0;0;0;0;upmR9H4DE;4260557422595;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 ?l;643091125;2.6.2026;cpc;1,31;;9;0;0;0;0;0;0;upm9KDWAZ;4260557421383;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar;643138167;2.6.2026;cpc;0,31;;8;0;0;0;0;0;0;upmUTDZP9;4260557423158;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA in Polvere;658381330;2.6.2026;cpc;1,01;;5;0;0;0;0;0;0;upmP94YR7;4260557423530;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B Plus;620605316;2.6.2026;cpc;0,51;;5;0;0;0;0;0;0;14251094;4260309482754;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Female Harmony Complex;643239568;2.6.2026;cpc;0,31;;18;0;0;0;0;0;0;upmUFEEWW;4260557420300;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Quercetin Komplex;658445034;2.6.2026;cpc;1,01;;5;0;0;0;0;0;0;upmF2AFXC;4260557423509;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO OPC Trio;641650064;2.6.2026;cpc;0,51;;5;0;0;0;0;0;0;upmWFGGMG;4260557423097;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Glutamin Pulver;658282832;2.6.2026;cpc;0,31;;5;0;0;0;0;0;0;upmUPTFMH;4260557423233;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO BCAA Pulver Mango;658445052;2.6.2026;cpc;2,01;;5;0;0;0;0;0;0;upmWWWMYX;4260557423523;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ginkgo + Ginseng;649102509;2.6.2026;cpc;0,31;;9;0;0;0;0;0;0;upmF3XUHA;4260557422106;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina C Liposomiale;649120758;2.6.2026;cpc;0,61;;7;0;0;0;0;0;0;upm77WEEP;4260557422786;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Brennnessel BIO;619682703;2.6.2026;cpc;0,51;;5;0;0;0;0;0;0;upm9RX43T;4260557421031;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;642560128;2.6.2026;cpc;1,41;;7;0;0;0;0;0;0;14250893;4260309481115;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ackerschachtelhalm BIO;658347603;2.6.2026;cpc;0,51;;5;0;0;0;0;0;0;upmDKAWH3;4260557421307;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Quercetin Komplex;658445035;2.6.2026;cpc;0,61;;6;0;0;0;0;0;0;upmF2AFXC;4260557423509;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin K2;658347334;2.6.2026;cpc;0,31;;8;0;0;0;0;0;0;upmFYFHAU;4260557423424;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Koffein;626443345;2.6.2026;cpc;0,51;;5;0;0;0;0;0;0;upm4XZRWY;4260557423127;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ackerschachtelhalm BIO;658347604;2.6.2026;cpc;0,31;;6;0;0;0;0;0;0;upmDKAWH3;4260557421307;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO MSM Pulver;658279946;2.6.2026;cpc;0,91;;6;0;0;0;0;0;0;upmWCKTTE;4260309481214;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Black Maca + Tribulus;625786543;2.6.2026;cpc;0,51;;5;0;0;0;0;0;0;upmEK72LX;4260557422434;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Natural Silicium BIO;658280119;2.6.2026;cpc;0,31;;5;0;0;0;0;0;0;upmCAPY7U;4260557422328;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Shilajit Mumijo;626452031;2.6.2026;cpc;0,51;;5;0;0;0;0;0;0;upmR33A3P;4260557421406;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ingwer BIO;625770334;2.6.2026;cpc;0,51;;5;0;0;0;0;0;0;upmPX4TPU;4260557420386;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO D-Mannose Pulver;658295900;2.6.2026;cpc;0,31;;5;0;0;0;0;0;0;14250686;4260309481603;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glicina in Polvere;658334361;2.6.2026;cpc;1,01;;5;0;0;0;0;0;0;upmR9H4DE;4260557422595;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Femme Biotics;658445084;2.6.2026;cpc;0,61;;6;1;20;0;0,61;0;0;upm4AEDEP;4260557423455;0,61
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cholin Trio;658280067;2.6.2026;cpc;1,01;;5;0;0;0;0;0;0;upm97PFY9;4260557421826;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astaxanthin ?l;643093279;2.6.2026;cpc;0,31;;11;0;0;0;0;0;0;upmYPTY2W;4260557421925;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Olivo;641644609;2.6.2026;cpc;0,51;;5;0;0;0;0;0;0;upmZ43LYR;4260557420898;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO MSM;620565773;2.6.2026;cpc;1,01;;5;0;0;0;0;0;0;upmWCKTTE;4260309481214;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Mushroom Mix Complex;625773721;2.6.2026;cpc;0,51;;5;1;20;0;0,51;0;0;upm4XDXPR;4260557422045;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Sugar Balance Complex;658280126;2.6.2026;cpc;0,31;;9;0;0;0;0;0;0;upmAD4HK4;4260557422403;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps Extrakt;658347557;2.6.2026;cpc;0,31;;7;0;0;0;0;0;0;14250611;4260309483218;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Triptofano;658352472;2.6.2026;cpc;0,51;;5;0;0;0;0;0;0;14250841;4260309481108;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Party Hero;658331705;2.6.2026;cpc;0,31;;11;0;0;0;0;0;0;upmFACEA7;4260557423356;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen und Borretsch?l BIO;658295855;2.6.2026;cpc;0,51;;5;0;0;0;0;0;0;upm7KTFPH;4260557421420;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO BIO Astaxanthin ?l;643093116;2.6.2026;cpc;0,91;;8;0;0;0;0;0;0;upm7GZX42;4260557423165;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Kudzu Plus;658280056;2.6.2026;cpc;0,31;;5;0;0;0;0;0;0;upmRLD9ZM;4260557421314;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle Plus;620605271;2.6.2026;cpc;0,51;;5;2;40;0;1,02;0;0;upmD3U322;4260557421192;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nattokinase;649159872;2.6.2026;cpc;0,51;;5;0;0;0;0;0;0;upm2ZL4CL;4260557423264;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO NAC;643094179;2.6.2026;cpc;0,31;;7;0;0;0;0;0;0;upmMWPTCY;4260557422564;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Tribulus terrestris Extrakt;658279971;2.6.2026;cpc;0,31;;9;0;0;0;0;0;0;14251088;4260309481313;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vegan Essentials Complex;641622696;2.6.2026;cpc;0,51;;5;0;0;0;0;0;0;upmHHT433;4260557421390;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reflu-X Complex;658280035;2.6.2026;cpc;0,71;;6;0;0;0;0;0;0;upm4ZWYPF;4260557420980;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Bergamotte Extrakt;620528574;2.6.2026;cpc;0,51;;5;1;20;0;0,51;0;0;upmRKUZYE;4260557422557;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesium + Kalium;658279990;2.6.2026;cpc;0,31;;8;0;0;0;0;0;0;upm32MART;4260557420287;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glycin Pulver;658347520;2.6.2026;cpc;0,31;;5;0;0;0;0;0;0;upmTGWG29;4260557423479;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO BCAA Pulver Mango;658445062;2.6.2026;cpc;0,31;;8;0;0;0;0;0;0;upmWWWMYX;4260557423523;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;620604770;2.6.2026;cpc;1,41;;5;0;0;0;0;0;0;14250893;4260309481115;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Quercetin Komplex;658469905;2.6.2026;cpc;0,61;;6;0;0;0;0;0;0;upmF2AFXC;4260557423509;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Brennnessel BIO;643089721;2.6.2026;cpc;0,31;;5;2;50;0;0,62;0;0;upm9RX43T;4260557421031;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO BCAA in Polvere;658381388;2.6.2026;cpc;1,01;;4;0;0;0;0;0;0;upmWWWMYX;4260557423523;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Chaga BIO;643093999;2.6.2026;cpc;0,31;;9;0;0;0;0;0;0;upmPYECDL;4260557422298;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Kudzu Plus;653633077;2.6.2026;cpc;0,51;;4;0;0;0;0;0;0;upmRLD9ZM;4260557421314;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B3 (Nicotinamid);625772385;2.6.2026;cpc;0,81;;4;0;0;0;0;0;0;upmUEXHE2;4260557420850;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Complex;658280006;2.6.2026;cpc;0,31;;7;0;0;0;0;0;0;upmTYL3Y7;4260557420737;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Koffein;620560659;2.6.2026;cpc;0,51;;4;0;0;0;0;0;0;upm4XZRWY;4260557423127;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Psyllium BIO;658295762;2.6.2026;cpc;0,31;;11;0;0;0;0;0;0;upmERYMM3;4260557423295;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Papaya BIO;641643600;2.6.2026;cpc;0,51;;4;1;25;0;0,51;0;0;upm9HWLUD;4260557421055;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Astragalus BIO;643090713;2.6.2026;cpc;0,31;;8;0;0;0;0;0;0;upmCGKMCH;4260557421222;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Chlorella BIO + Spirulina BIO;620611807;2.6.2026;cpc;0,51;;4;1;25;0;0,51;0;0;14250597;4260309484185;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Keto Power;658283043;2.6.2026;cpc;0,31;;6;0;0;0;0;0;0;upmP77L3M;4260557423288;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3 und K2 ?l;658280065;2.6.2026;cpc;1,11;;6;0;0;0;0;0;0;upm7FHKKZ;4260557421437;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Zimt Extrakt BIO;643084936;2.6.2026;cpc;0,31;;5;0;0;0;0;0;0;upmW9KKTG;4260557422618;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Griffonia Plus;643128060;2.6.2026;cpc;0,31;;11;0;0;0;0;0;0;upmHCULGA;4260557422755;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Astaxanthin ?l;620605150;2.6.2026;cpc;0,51;;4;0;0;0;0;0;0;upmYPTY2W;4260557421925;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Resveratrol + Nicotinamid;619676602;2.6.2026;cpc;0,51;;4;0;0;0;0;0;0;upmGDDD7G;4260557420805;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps;658334300;2.6.2026;cpc;0,51;;4;0;0;0;0;0;0;14250611;4260309483218;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colina;649091299;2.6.2026;cpc;0,31;;7;0;0;0;0;0;0;upm97PFY9;4260557421826;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;658725473;2.6.2026;cpc;1,01;;5;0;0;0;0;0;0;14250893;4260309481115;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Echinacea Plus;658282823;2.6.2026;cpc;0,31;;4;0;0;0;0;0;0;upmPHKX9F;4260557423141;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO BCAA Pulver Mango;658445037;2.6.2026;cpc;1,01;;4;0;0;0;0;0;0;upmWWWMYX;4260557423523;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin C liposomal;643129759;2.6.2026;cpc;0,31;;7;0;0;0;0;0;0;upm77WEEP;4260557422786;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glycin Pulver;658280145;2.6.2026;cpc;0,31;;4;0;0;0;0;0;0;upmTGWG29;4260557423479;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Nattokinase;626443809;2.6.2026;cpc;0,51;;4;0;0;0;0;0;0;upm2ZL4CL;4260557423264;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Shilajit Mumijo;658280062;2.6.2026;cpc;0,31;;9;0;0;0;0;0;0;upmR33A3P;4260557421406;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Mariendistel Plus;652868608;2.6.2026;cpc;0,31;;12;0;0;0;0;0;0;upmR9H2HU;4260557422892;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Betacarotene;653864224;2.6.2026;cpc;0,51;;4;3;75;0;1,53;0;0;14250551;4260309484208;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesium Bisglycinat;658282836;2.6.2026;cpc;1,61;;8;0;0;0;0;0;0;upmX4LT4H;4260557423257;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Citrullin Malat Pulver;658445029;2.6.2026;cpc;1,01;;4;0;0;0;0;0;0;upm7K39U2;4260557423493;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO MSM Pulver DOSE;658279977;2.6.2026;cpc;1,01;;4;1;25;0;1,01;0;0;upmTLUPGT;4260309483881;1,01
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Echinacea Plus;620565882;2.6.2026;cpc;1,01;;4;1;25;0;1,01;0;0;upmPHKX9F;4260557423141;1,01
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;649091298;2.6.2026;cpc;1,11;;7;0;0;0;0;0;0;upm7FHKKZ;4260557421437;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Curcuma BIO;626440031;2.6.2026;cpc;0,51;;4;0;0;0;0;0;0;upm27X4XW;4260557422878;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin C BIO aus Acerola;619663712;2.6.2026;cpc;0,51;;4;0;0;0;0;0;0;upmFY9KW9;4260557420331;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Fieno Greco BIO;641649770;2.6.2026;cpc;0,51;;4;0;0;0;0;0;0;upm7AL3PG;4260557422977;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Folat;620605315;2.6.2026;cpc;0,51;;4;0;0;0;0;0;0;upmZR3PP7;4260557422496;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Astragalus BIO;625778112;2.6.2026;cpc;1,01;;4;0;0;0;0;0;0;upmCGKMCH;4260557421222;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps sinensis BIO;620541534;2.6.2026;cpc;0,51;;4;1;25;0;0,51;0;0;upmTG77MW;4260557422991;0,51
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Curcuma BIO;618496721;2.6.2026;cpc;0,51;;4;0;0;0;0;0;0;upm27X4XW;4260557422878;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO L-Glutamin Pulver;626443805;2.6.2026;cpc;0,51;;4;0;0;0;0;0;0;upmUPTFMH;4260557423233;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Echinacea Plus;626443785;2.6.2026;cpc;0,51;;4;0;0;0;0;0;0;upmPHKX9F;4260557423141;0
