campaign;campaignId;date;purchase;impressions;clicks;ctr;cvr;budgetSpend;gmv;roas;productId;ean;cpc
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Probiotici e Prebiotici Bambini;658445102;7.10.2025;;0;0;0;0;0;0;0;14250953;4260557420249;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Guggul;641655761;7.10.2025;;0;0;0;0;0;0;0;upmT99EZK;4260557421123;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Artischocke BIO;625777974;7.10.2025;;0;0;0;0;0;0;0;upmUTCWKM;4260557421215;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hyaluronsaeure;620609033;7.10.2025;;0;0;0;0;0;0;0;upmKMAH3F;4260557420539;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar Gummies;620564989;7.10.2025;;0;0;0;0;0;0;0;upmF2EYPK;4260557423172;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Creatina in Polvere;658331593;7.10.2025;;0;0;0;0;0;0;0;upmFRZEFX;4260557423226;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Taurina;658296229;7.10.2025;;0;0;0;0;0;0;0;upmHULHZD;4260557423370;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Saccharomyces boulardii;619717397;7.10.2025;;0;0;0;0;0;0;0;upmWDER3T;4260557421949;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vegan Essentials Complex;641622696;7.10.2025;;0;0;0;0;0;0;0;upmHHT433;4260557421390;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Brahmi BIO;643093286;7.10.2025;;0;0;0;0;0;0;0;upmHFPDDK;4260557421956;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Apple Cider Vinegar Gummies;626443801;7.10.2025;;0;0;0;0;0;0;0;upmF2EYPK;4260557423172;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beta-Alanin Pulver;658283037;7.10.2025;;0;0;0;0;0;0;0;upmFKHFRA;4260557423431;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Ingwer BIO;619663942;7.10.2025;;0;0;0;0;0;0;0;upmPX4TPU;4260557420386;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Maitake BIO;629496632;7.10.2025;;0;0;0;0;0;0;0;upmW4TZYD;4260557420874;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO K?rbiskern?l BIO;620605158;7.10.2025;;0;0;0;0;0;0;0;upmY7MX4C;4260557422014;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cordyceps sinensis BIO;620609037;7.10.2025;;0;0;0;0;0;0;0;upmTG77MW;4260557422991;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Serenity;620539276;7.10.2025;;0;0;0;0;0;0;0;upmZFGPHR;4260557422830;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Enotera;658296331;7.10.2025;;0;0;0;0;0;0;0;upm7DM474;4260557423448;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Brennnessel BIO;619682703;7.10.2025;;0;0;0;0;0;0;0;upm9RX43T;4260557421031;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Rapunzel;658295813;7.10.2025;;0;0;0;0;0;0;0;upmDUFHFK;4260557423134;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Chaga BIO;629497666;7.10.2025;;0;0;0;0;0;0;0;upmPYECDL;4260557422298;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B3 (Nicotinamid);625772385;7.10.2025;;0;0;0;0;0;0;0;upmUEXHE2;4260557420850;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reishi BIO;643241074;7.10.2025;;0;0;0;0;0;0;0;upmZRC9TD;4260557420706;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cholin Bitartrat;658347145;7.10.2025;;0;0;0;0;0;0;0;upmU9FP9M;4260557423325;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Guggul;652847799;7.10.2025;;0;0;0;0;0;0;0;upmT99EZK;4260557421123;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hyaluronsaeure;620609034;7.10.2025;;0;0;0;0;0;0;0;upmPMLEP9;4260557423103;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Beifu? Extrakt;658295464;7.10.2025;;0;0;0;0;0;0;0;upmWMGCRY;4260557422090;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi Extrakt;619660758;7.10.2025;;0;0;0;0;0;0;0;14251013;4260309481665;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Youth Biotics;658469892;7.10.2025;;0;0;0;0;0;0;0;upmW7Y7DL;4260557423462;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Creatin Monohydrat Pulver;658291469;7.10.2025;;0;0;0;0;0;0;0;upmFRZEFX;4260557423226;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Chlorella BIO;619667873;7.10.2025;;0;0;0;0;0;0;0;upm2E4UWR;4260557421017;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Bilberry + Pine Bark BIO;658347582;7.10.2025;;0;0;0;0;0;0;0;upm2LFWC7;4260557422076;0
SOLD_OUT_at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Maitake BIO;658295833;7.10.2025;;0;0;0;0;0;0;0;upmW4TZYD;4260557420874;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA;619674321;7.10.2025;;0;0;0;0;0;0;0;upmGMXXY9;4260557420744;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Spirulina BIO;625770439;7.10.2025;;0;0;0;0;0;0;0;upmDHLCKL;4260557420560;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Spirulina BIO;619667771;7.10.2025;;0;0;0;0;0;0;0;upmDHLCKL;4260557420560;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi BIO;619660798;7.10.2025;;0;0;0;0;0;0;0;upmZRC9TD;4260557420706;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glycin Pulver;658280143;7.10.2025;;0;0;0;0;0;0;0;upmTGWG29;4260557423479;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hericium BIO;625773519;7.10.2025;;0;0;0;0;0;0;0;upmMERCUR;4260557420881;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Citrullina in Polvere;658381380;7.10.2025;;0;0;0;0;0;0;0;upm7K39U2;4260557423493;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO EAA Pulver Pfirsich;658445040;7.10.2025;;0;0;0;0;0;0;0;upmP94YR7;4260557423530;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Glicina in Polvere;658296346;7.10.2025;;0;0;0;0;0;0;0;upmTGWG29;4260557423479;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi BIO;625763782;7.10.2025;;0;0;0;0;0;0;0;upmZRC9TD;4260557420706;0
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesio Bisglicinato;649159286;8.10.2025;;849;6;0,706714;0;1,86;0;0;upmX4LT4H;4260557423257;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;658388299;8.10.2025;1;469;4;0,852878;0,21322;1,24;27,99;2257,258065;14250893;4260309481115;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B3 (Nicotinamid);643089676;8.10.2025;;286;2;0,699301;0;0,62;0;0;upmUEXHE2;4260557420850;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Eisen Bisglycinat;643077960;8.10.2025;;263;2;0,760456;0;0,62;0;0;14250692;4260309483065;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Keto Power;658295963;8.10.2025;;241;1;0,414938;0;0,31;0;0;upmP77L3M;4260557423288;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Prosta-X;658381379;8.10.2025;;233;5;2,145923;0;3,05;0;0;upmKYYZM4;4260557423486;0,61
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesium Bisglycinat;643231145;8.10.2025;;204;1;0,490196;0;0,61;0;0;upmX4LT4H;4260557423257;0,61
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositolo in Polvere;658296224;8.10.2025;;187;0;0;0;0;0;0;upmX777MU;4260557423363;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO D Mannosio in Polvere;658352462;8.10.2025;;176;0;0;0;0;0;0;14250686;4260309481603;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Lecithin BIO;643093526;8.10.2025;;164;5;3,04878;0;1,55;0;0;upm2HFKPC;4260557422021;0,31
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;641650859;8.10.2025;;158;7;4,43038;0;3,57;0;0;upm7FHKKZ;4260557421437;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3+K2 Tropfen;643133550;8.10.2025;;153;7;4,575163;0;2,17;0;0;upmKAXT9Y;4260557422915;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Gaba Plus;658388311;8.10.2025;;141;1;0,70922;0;0,31;0;0;upmF2EMKH;4260557421185;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Magnesio Complex;620566101;8.10.2025;;139;9;6,47482;0;4,59;0;0;upmUZUHTT;4260557421888;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Quercetina Complex;658381384;8.10.2025;;139;1;0,719424;0;0,31;0;0;upmF2AFXC;4260557423509;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Tropfen;643132496;8.10.2025;;136;5;3,676471;0;1,55;0;0;upmYRCT9P;4260557422908;0,31
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Schwarzk?mmel?l BIO;658295948;8.10.2025;;132;2;1,515152;0;0,62;0;0;upmEUZ9F7;4260557421376;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Saccharomyces boulardii;643093285;8.10.2025;;130;0;0;0;0;0;0;upmWDER3T;4260557421949;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO K?rbiskern?l BIO;643093438;8.10.2025;;129;2;1,550388;0;0,62;0;0;upmY7MX4C;4260557422014;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Glucosamin Plus;658347224;8.10.2025;;128;1;0,78125;0;0,31;0;0;upmKWW3MD;4260557423349;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Collagene Vegano + Acido Ialuronico;658334350;8.10.2025;;125;1;0,8;0;0,31;0;0;upmK3CG99;4260557422656;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Female Balance Complex;658280004;8.10.2025;;124;3;2,419355;0;0,93;0;0;upmUX2FW3;4260557420638;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Eisen Gummies;643140961;8.10.2025;;119;0;0;0;0;0;0;upmGAZP3H;4260557423189;0
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Pulver;658295461;8.10.2025;;114;1;0,877193;0;0,61;0;0;upmX777MU;4260557423363;0,61
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3 und K2 ?l;652854756;8.10.2025;;111;1;0,900901;0;0,31;0;0;upm7FHKKZ;4260557421437;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Nachtkerzen ?l;658291480;8.10.2025;;109;1;0,917431;0;0,61;0;0;upm7DM474;4260557423448;0,61
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Teufelskralle Plus;643090107;8.10.2025;;108;1;0,925926;0;0,31;0;0;upmD3U322;4260557421192;0,31
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Berberin + Schwarzer Knoblauch;658347579;8.10.2025;1;106;9;8,490566;0,943396;4,59;24,9;542,48366;upmC4GHAR;4260557421758;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;658353191;8.10.2025;;105;3;2,857143;0;1,53;0;0;14250605;4260557420201;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Aglio Nero;658352469;8.10.2025;;105;3;2,857143;0;0,93;0;0;14251059;4260557420157;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colina Bitartrato;658296216;8.10.2025;;102;2;1,960784;0;0,62;0;0;upmU9FP9M;4260557423325;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Quercetina Complex;658381383;8.10.2025;;98;1;1,020408;0;0,51;0;0;upmF2AFXC;4260557423509;0,51
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ferro;658331759;8.10.2025;;97;1;1,030928;0;0,31;0;0;14250692;4260309483065;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Saw palmetto + Pygeum africanum;658280116;8.10.2025;;95;0;0;0;0;0;0;upmMPKDE7;4260557422311;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Collagene Vegano + Acido Ialuronico;658334348;8.10.2025;;95;3;3,157895;0;1,53;0;0;upmK3CG99;4260557422656;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B3 (Nicotinamid);658280014;8.10.2025;;93;0;0;0;0;0;0;upmUEXHE2;4260557420850;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Female Balance Complex;643085982;8.10.2025;;91;1;1,098901;0;0,31;0;0;upmUX2FW3;4260557420638;0,31
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cardo Mariano;658352468;8.10.2025;;87;0;0;0;0;0;0;upmGMGWYP;4260309481979;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reishi;658296413;8.10.2025;;87;1;1,149425;0;0,31;0;0;14251013;4260309481665;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3+K2 Tropfen;658280177;8.10.2025;;86;3;3,488372;0;0,93;0;0;upmKAXT9Y;4260557422915;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 ?l;658280058;8.10.2025;;85;0;0;0;0;0;0;upm9KDWAZ;4260557421383;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Serenity Complex;641646664;8.10.2025;;83;6;7,228916;0;3,06;0;0;upmZFGPHR;4260557422830;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Party Hero;658283021;8.10.2025;;82;1;1,219512;0;0,31;0;0;upmFACEA7;4260557423356;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Spray Junior;643093986;8.10.2025;;82;1;1,219512;0;0,31;0;0;upm3RXHUC;4260557422229;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Berberin + Schwarzer Knoblauch;658347580;8.10.2025;;81;0;0;0;0;0;0;upmC4GHAR;4260557421758;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO D Mannosio in Polvere;658352460;8.10.2025;;80;5;6,25;0;7,55;0;0;14250686;4260309481603;1,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Gaba Plus;653499916;8.10.2025;;80;0;0;0;0;0;0;upmF2EMKH;4260557421185;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Female Balance Complex;658381497;8.10.2025;;80;3;3,75;0;1,53;0;0;upmUX2FW3;4260557420638;0,51
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Spirulina BIO +  Clorella BIO;658331804;8.10.2025;;79;1;1,265823;0;0,31;0;0;14250597;4260309484185;0,31
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Hagebutte BIO;619682810;8.10.2025;;76;2;2,631579;0;1,02;0;0;upmWRWWCG;4260557421048;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beifu? Extrakt;643093976;8.10.2025;1;74;1;1,351351;1,351351;0,31;27,9;9000;upmWMGCRY;4260557422090;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Beta Carotin Plus ?l;643094141;8.10.2025;1;74;1;1,351351;1,351351;0,31;22,9;7387,096774;upmGPMUEM;4260557422427;0,31
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ginkgo biloba Extrakt;643083227;8.10.2025;;74;1;1,351351;0;0,31;0;0;upmDYUXLH;4260557420119;0,31
SOLD_OUT_it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 Spray;658334267;8.10.2025;;72;0;0;0;0;0;0;14251102;4260557420027;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Pro Bio Kids BIO;643084950;8.10.2025;;72;0;0;0;0;0;0;14250953;4260557420249;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositol Pulver;658283028;8.10.2025;;71;0;0;0;0;0;0;upmX777MU;4260557423363;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina D3 + K2;641650857;8.10.2025;;71;4;5,633803;0;2,04;0;0;upmKAXT9Y;4260557422915;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin C liposomal;643129759;8.10.2025;;69;0;0;0;0;0;0;upm77WEEP;4260557422786;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Cholin Trio;643092529;8.10.2025;;69;1;1,449275;0;0,31;0;0;upm97PFY9;4260557421826;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Reflu-X Complex;643089691;8.10.2025;;68;0;0;0;0;0;0;upm4ZWYPF;4260557420980;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Folat;658280132;8.10.2025;;68;1;1,470588;0;0,31;0;0;upmZR3PP7;4260557422496;0,31
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Johanniskraut mit Passionsblume BIO;658280045;8.10.2025;;67;0;0;0;0;0;0;upmYMX3D7;4260557421147;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Probiotici e Prebiotici BIO;658296371;8.10.2025;;65;0;0;0;0;0;0;14250976;4260557420034;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Taurin Plus;643136001;8.10.2025;;64;0;0;0;0;0;0;upmXXW9XA;4260557423059;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;642560128;8.10.2025;;64;2;3,125;0;0,62;0;0;14250893;4260309481115;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Rhodiola rosea Extrakt;643082833;8.10.2025;;63;0;0;0;0;0;0;14251036;4260557420102;0
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Black Maca Plus;658282813;8.10.2025;;62;1;1,612903;0;0,31;0;0;upmG4PKUG;4260557423042;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Olio di Semi di Chia;641627926;8.10.2025;;60;5;8,333333;0;2,55;0;0;upmK7YWLD;4260557422649;0,51
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Prosta-X;658381378;8.10.2025;;58;5;8,62069;0;5,05;0;0;upmKYYZM4;4260557423486;1,01
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Rapunzel;658295814;8.10.2025;;57;4;7,017544;0;1,24;0;0;upmDUFHFK;4260557423134;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Strong Bones;658283045;8.10.2025;;57;1;1,754386;0;0,31;0;0;upmAP9MLM;4260557423301;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Leinsamen?l BIO;643093628;8.10.2025;;57;1;1,754386;0;0,31;0;0;upmKU4FAU;4260557422038;0,31
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamina B12 Plus 1000 ?g;641650965;8.10.2025;;57;1;1,754386;0;0,51;0;0;upmYTFGGU;4260557420522;0,51
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Schwarzk?mmel?l BIO;658280057;8.10.2025;;56;1;1,785714;0;0,31;0;0;upmEUZ9F7;4260557421376;0,31
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Multivitamin Spray Junior;643089899;8.10.2025;;56;1;1,785714;0;0,31;0;0;upm9ZTF3H;4260557421178;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Colon Care Complex;658353192;8.10.2025;;56;0;0;0;0;0;0;14250605;4260557420201;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO FenoLact;652871267;8.10.2025;;55;1;1,818182;0;0,31;0;0;upmUTLC72;4260557422984;0,31
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Female Balance Complex;658381499;8.10.2025;;55;0;0;0;0;0;0;upmUX2FW3;4260557420638;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesium Bisglycinat;658282836;8.10.2025;;55;0;0;0;0;0;0;upmX4LT4H;4260557423257;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Hyaluronsaeure;643078405;8.10.2025;;55;0;0;0;0;0;0;upmPMLEP9;4260557423103;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Johanniskraut mit Passionsblume BIO;658280044;8.10.2025;;54;4;7,407407;0;2,04;0;0;upmYMX3D7;4260557421147;0,51
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Female Balance Complex;658280003;8.10.2025;;54;3;5,555556;0;1,53;0;0;upmUX2FW3;4260557420638;0,51
SOLD_OUT_com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Magnesium + Kalium;643084952;8.10.2025;;53;0;0;0;0;0;0;upm32MART;4260557420287;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Berberin + Schwarzer Knoblauch;658347607;8.10.2025;;53;1;1,886792;0;0,51;0;0;upmC4GHAR;4260557421758;0,51
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Omega-3 ?l;643091125;8.10.2025;;52;0;0;0;0;0;0;upm9KDWAZ;4260557421383;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Hagebutte BIO;643089764;8.10.2025;;52;0;0;0;0;0;0;upmWRWWCG;4260557421048;0
at_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Saw palmetto + Pygeum africanum;658280115;8.10.2025;;52;2;3,846154;0;1,02;0;0;upmMPKDE7;4260557422311;0,51
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Spirulina BIO +  Clorella BIO;658331796;8.10.2025;;51;3;5,882353;0;1,53;0;0;14250597;4260309484185;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Roter Reis Plus;658282817;8.10.2025;;51;1;1,960784;0;0,31;0;0;upmDFWTTT;4260557423110;0,31
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Safran Extrakt;643085539;8.10.2025;;50;0;0;0;0;0;0;upm7PELE9;4260557420362;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Lievito di Birra;658296221;8.10.2025;;50;0;0;0;0;0;0;upmKUKGHH;4260557423332;0
com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Cholin Trio;618496729;8.10.2025;;50;7;14;0;7,07;0;0;upm97PFY9;4260557421826;1,01
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Brewers Yeast;658295768;8.10.2025;;49;0;0;0;0;0;0;upmKUKGHH;4260557423332;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Moringa BIO;643233715;8.10.2025;;49;0;0;0;0;0;0;upmE39PTR;4260557422113;0
com_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Resveratrol + Nicotinamid;643088593;8.10.2025;;49;1;2,040816;0;0,31;0;0;upmGDDD7G;4260557420805;0,31
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Vitamine B Complex;658331659;8.10.2025;;49;4;8,163265;0;2,04;0;0;14251094;4260309482754;0,51
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Ginkgo biloba Extrakt;658279980;8.10.2025;;48;0;0;0;0;0;0;upmDYUXLH;4260557420119;0
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin D3 und K2 ?l;658280065;8.10.2025;;48;0;0;0;0;0;0;upm7FHKKZ;4260557421437;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Iodio naturale BIO;658445106;8.10.2025;;48;0;0;0;0;0;0;14250769;4260557420256;0
it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Reishi;658296411;8.10.2025;;47;1;2,12766;0;0,51;0;0;14251013;4260309481665;0,51
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Vitamin B12 Tropfen;658280176;8.10.2025;;47;0;0;0;0;0;0;upmYRCT9P;4260557422908;0
it_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO L-Triptofano;658352473;8.10.2025;;46;2;4,347826;0;0,62;0;0;14250841;4260309481108;0,31
SOLD_OUT_at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Multivitamin Spray Junior;658280046;8.10.2025;;46;0;0;0;0;0;0;upm9ZTF3H;4260557421178;0
SOLD_OUT_com_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Lecithin BIO;652876638;8.10.2025;;46;3;6,521739;0;3,03;0;0;upm2HFKPC;4260557422021;1,01
at_CrossSellReRank_Vegavero (Marketplace Seller)_VEGAVERO Berberin + Schwarzer Knoblauch;658347608;8.10.2025;;46;0;0;0;0;0;0;upmC4GHAR;4260557421758;0
SOLD_OUT_it_MarketplaceBooster_Vegavero (Marketplace Seller)_VEGAVERO Myo-Inositolo in Polvere;658296223;8.10.2025;;46;3;6,521739;0;3,03;0;0;upmX777MU;4260557423363;1,01
